"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        1.01 to 1.50","21,837","±3,032","1.2%","±0.2","9,808","±1,521","3.9%","±0.6","78,808","±5,695","3.0%","±0.2","25,102","±3,030","2.2%","±0.3","687,977","±16,155","5.2%","±0.1","40,248","±3,940","1.8%","±0.2","14,981","±2,401","1.1%","±0.2","4,838","±1,188","1.3%","±0.3","4,420","±1,101","1.5%","±0.4","161,753","±8,119","2.0%","±0.1","57,140","±5,304","1.5%","±0.1","22,772","±2,369","4.9%","±0.5","14,113","±2,206","2.2%","±0.3","77,456","±5,230","1.6%","±0.1","29,341","±2,685","1.1%","±0.1","17,045","±2,501","1.3%","±0.2","15,028","±1,993","1.3%","±0.2","26,883","±3,002","1.5%","±0.2","32,004","±3,051","1.8%","±0.2","4,560","±1,216","0.8%","±0.2","35,353","±3,288","1.6%","±0.1","37,696","±3,246","1.4%","±0.1","49,100","±3,488","1.2%","±0.1","31,279","±2,716","1.4%","±0.1","17,807","±2,252","1.6%","±0.2","35,242","±3,727","1.4%","±0.2","6,248","±1,400","1.4%","±0.3","10,706","±1,768","1.4%","±0.2","34,725","±3,819","3.0%","±0.3","5,980","±1,323","1.1%","±0.2","67,369","±5,190","2.1%","±0.2","18,756","±2,844","2.4%","±0.4","229,277","±8,959","3.1%","±0.1","69,372","±5,890","1.7%","±0.1","3,320","±899","1.0%","±0.3","52,066","±3,539","1.1%","±0.1","28,811","±2,758","1.9%","±0.2","34,522","±3,527","2.1%","±0.2","52,953","±4,547","1.0%","±0.1","5,371","±1,718","1.3%","±0.4","30,671","±3,737","1.6%","±0.2","4,699","±1,206","1.3%","±0.3","36,827","±3,658","1.4%","±0.1","332,024","±11,952","3.3%","±0.1","27,867","±3,386","2.7%","±0.3","2,084","±723","0.8%","±0.3","46,787","±4,230","1.5%","±0.1","66,815","±5,353","2.3%","±0.2","6,497","±1,646","0.9%","±0.2","28,102","±3,037","1.2%","±0.1","3,898","±1,127","1.7%","±0.5","21,070","±2,697","1.8%","±0.2"
"        1.51 or more","6,972","±1,219","0.4%","±0.1","7,162","±1,174","2.8%","±0.5","36,707","±3,499","1.4%","±0.1","7,843","±1,580","0.7%","±0.1","387,385","±11,783","2.9%","±0.1","19,446","±3,006","0.9%","±0.1","7,306","±1,401","0.5%","±0.1","1,916","±987","0.5%","±0.3","3,585","±1,017","1.2%","±0.3","67,935","±5,063","0.9%","±0.1","22,196","±2,888","0.6%","±0.1","16,974","±1,965","3.6%","±0.4","4,487","±1,244","0.7%","±0.2","33,252","±3,649","0.7%","±0.1","9,687","±1,697","0.4%","±0.1","6,271","±1,359","0.5%","±0.1","6,943","±1,595","0.6%","±0.1","10,429","±1,986","0.6%","±0.1","8,477","±1,938","0.5%","±0.1","4,087","±1,052","0.7%","±0.2","17,025","±2,748","0.8%","±0.1","17,435","±2,349","0.7%","±0.1","16,131","±2,285","0.4%","±0.1","15,387","±2,193","0.7%","±0.1","11,300","±2,072","1.0%","±0.2","11,136","±1,597","0.5%","±0.1","2,137","±716","0.5%","±0.2","3,705","±1,043","0.5%","±0.1","14,584","±2,238","1.3%","±0.2","2,315","±838","0.4%","±0.2","37,768","±3,690","1.1%","±0.1","7,774","±1,469","1.0%","±0.2","138,298","±6,941","1.9%","±0.1","24,922","±3,288","0.6%","±0.1","2,640","±1,004","0.8%","±0.3","18,481","±3,096","0.4%","±0.1","10,052","±1,384","0.7%","±0.1","21,720","±2,795","1.3%","±0.2","23,192","±2,655","0.5%","±0.1","2,387","±985","0.6%","±0.2","13,692","±2,575","0.7%","±0.1","2,254","±730","0.6%","±0.2","13,174","±2,173","0.5%","±0.1","138,046","±8,059","1.4%","±0.1","6,892","±1,393","0.7%","±0.1","3,020","±1,086","1.1%","±0.4","16,720","±1,813","0.5%","±0.1","37,254","±3,671","1.3%","±0.1","2,009","±780","0.3%","±0.1","8,495","±1,437","0.4%","±0.1","915","±524","0.4%","±0.2","6,670","±1,402","0.6%","±0.1"
"VALUE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Owner-occupied units","1,305,223","±12,053","1,305,223","(X)","163,272","±3,761","163,272","(X)","1,742,670","±14,610","1,742,670","(X)","761,809","±11,533","761,809","(X)","7,218,742","±32,100","7,218,742","(X)","1,471,912","±10,990","1,471,912","(X)","895,594","±8,768","895,594","(X)","264,503","±4,704","264,503","(X)","120,988","±3,639","120,988","(X)","5,237,519","±29,214","5,237,519","(X)","2,470,572","±20,049","2,470,572","(X)","279,960","±5,288","279,960","(X)","469,387","±6,634","469,387","(X)","3,211,867","±18,521","3,211,867","(X)","1,800,483","±13,175","1,800,483","(X)","907,880","±8,960","907,880","(X)","756,566","±8,850","756,566","(X)","1,171,824","±12,237","1,171,824","(X)","1,157,652","±13,899","1,157,652","(X)","414,119","±6,272","414,119","(X)","1,488,168","±12,986","1,488,168","(X)","1,647,747","±11,356","1,647,747","(X)","2,841,195","±16,275","2,841,195","(X)","1,598,396","±9,963","1,598,396","(X)","740,651","±11,056","740,651","(X)","1,650,019","±13,455","1,650,019","(X)","301,456","±4,542","301,456","(X)","511,370","±6,253","511,370","(X)","647,518","±9,457","647,518","(X)","384,166","±6,112","384,166","(X)","2,081,798","±13,118","2,081,798","(X)","540,052","±7,811","540,052","(X)","3,985,516","±23,397","3,985,516","(X)","2,642,709","±17,920","2,642,709","(X)","198,411","±4,256","198,411","(X)","3,123,733","±17,226","3,123,733","(X)","979,898","±8,350","979,898","(X)","1,037,125","±9,401","1,037,125","(X)","3,501,824","±16,898","3,501,824","(X)","251,146","±6,589","251,146","(X)","1,388,492","±13,753","1,388,492","(X)","239,931","±4,242","239,931","(X)","1,765,720","±15,733","1,765,720","(X)","6,179,278","±31,366","6,179,278","(X)","723,288","±7,875","723,288","(X)","186,252","±3,534","186,252","(X)","2,110,713","±17,300","2,110,713","(X)","1,849,692","±14,564","1,849,692","(X)","534,568","±7,050","534,568","(X)","1,603,906","±11,260","1,603,906","(X)","167,582","±4,047","167,582","(X)","803,460","±9,338","803,460","(X)"
"        Less than $50,000","161,749","±5,774","12.4%","±0.4","9,325","±1,156","5.7%","±0.7","122,633","±6,016","7.0%","±0.3","101,881","±4,991","13.4%","±0.6","179,080","±6,351","2.5%","±0.1","44,843","±3,441","3.0%","±0.2","18,004","±1,929","2.0%","±0.2","13,097","±2,067","5.0%","±0.8","912","±445","0.8%","±0.4","307,008","±9,044","5.9%","±0.2","177,000","±7,073","7.2%","±0.3","2,405","±763","0.9%","±0.3","25,267","±2,687","5.4%","±0.6","183,977","±6,342","5.7%","±0.2","132,893","±5,793","7.4%","±0.3","73,794","±3,372","8.1%","±0.4","82,958","±4,231","11.0%","±0.5","134,905","±5,613","11.5%","±0.5","126,930","±6,032","11.0%","±0.5","26,831","±2,611","6.5%","±0.6","39,400","±3,170","2.6%","±0.2","27,011","±2,449","1.6%","±0.1","282,971","±7,874","10.0%","±0.3","69,395","±3,099","4.3%","±0.2","106,910","±5,598","14.4%","±0.7","141,819","±6,225","8.6%","±0.4","22,980","±2,555","7.6%","±0.8","37,214","±2,734","7.3%","±0.5","22,957","±2,412","3.5%","±0.4","13,752","±1,846","3.6%","±0.5","44,012","±3,645","2.1%","±0.2","57,216","±3,649","10.6%","±0.7","161,011","±5,613","4.0%","±0.1","193,492","±8,076","7.3%","±0.3","17,030","±1,793","8.6%","±0.9","243,405","±7,844","7.8%","±0.2","108,740","±3,754","11.1%","±0.4","47,174","±3,570","4.5%","±0.3","230,550","±6,409","6.6%","±0.2","5,163","±1,021","2.1%","±0.4","135,457","±5,929","9.8%","±0.4","26,765","±2,372","11.2%","±1.0","123,863","±6,054","7.0%","±0.3","480,456","±12,427","7.8%","±0.2","24,315","±2,511","3.4%","±0.3","7,880","±1,389","4.2%","±0.7","86,582","±4,862","4.1%","±0.2","57,269","±3,820","3.1%","±0.2","89,374","±4,671","16.7%","±0.9","68,691","±3,296","4.3%","±0.2","13,307","±2,037","7.9%","±1.2","66,199","±3,461","8.2%","±0.4"
"        $50,000 to $99,999","241,400","±7,436","18.5%","±0.5","7,933","±1,170","4.9%","±0.7","97,250","±4,982","5.6%","±0.3","167,625","±5,946","22.0%","±0.7","133,518","±4,915","1.8%","±0.1","35,874","±3,186","2.4%","±0.2","25,427","±2,602","2.8%","±0.3","9,121","±1,566","3.4%","±0.6","374","±224","0.3%","±0.2","417,448","±10,275","8.0%","±0.2","278,940","±8,800","11.3%","±0.3","1,696","±699","0.6%","±0.2","23,050","±2,094","4.9%","±0.4","413,752","±8,609","12.9%","±0.3","344,618","±7,717","19.1%","±0.4","164,273","±4,722","18.1%","±0.5","139,212","±4,594","18.4%","±0.6","215,381","±6,839","18.4%","±0.5","160,183","±6,954","13.8%","±0.5","48,445","±2,738","11.7%","±0.7","43,342","±3,495","2.9%","±0.2","17,889","±2,183","1.1%","±0.1","433,938","±8,110","15.3%","±0.3","99,693","±3,452","6.2%","±0.2","183,716","±6,905","24.8%","±0.9","265,152","±7,202","16.1%","±0.4","21,526","±1,732","7.1%","±0.5","71,695","±3,560","14.0%","±0.7","16,496","±1,776","2.5%","±0.3","17,763","±2,193","4.6%","±0.6","52,518","±3,989","2.5%","±0.2","67,090","±4,014","12.4%","±0.7","355,269","±7,211","8.9%","±0.2","342,098","±8,383","12.9%","±0.3","22,550","±1,692","11.4%","±0.8","593,771","±9,353","19.0%","±0.3","199,836","±4,783","20.4%","±0.5","27,867","±2,815","2.7%","±0.3","478,302","±9,235","13.7%","±0.3","3,655","±1,155","1.5%","±0.5","200,591","±6,997","14.4%","±0.5","26,759","±2,468","11.2%","±1.0","248,982","±7,028","14.1%","±0.4","823,717","±16,407","13.3%","±0.2","11,231","±1,455","1.6%","±0.2","12,459","±1,412","6.7%","±0.7","124,031","±5,283","5.9%","±0.2","42,080","±3,084","2.3%","±0.2","125,243","±5,929","23.4%","±1.0","169,969","±4,950","10.6%","±0.3","8,743","±1,381","5.2%","±0.8","279,685","±7,180","34.8%","±0.8"
"        $100,000 to $149,999","228,046","±8,680","17.5%","±0.6","10,645","±1,447","6.5%","±0.9","131,843","±5,795","7.6%","±0.3","152,835","±6,629","20.1%","±0.7","131,564","±5,466","1.8%","±0.1","43,539","±3,050","3.0%","±0.2","67,575","±3,884","7.5%","±0.4","19,598","±2,026","7.4%","±0.7","1,835","±1,091","1.5%","±0.9","511,630","±12,013","9.8%","±0.2","339,071","±10,472","13.7%","±0.4","3,403","±758","1.2%","±0.3","43,688","±3,071","9.3%","±0.6","451,270","±10,877","14.1%","±0.3","374,342","±8,365","20.8%","±0.4","182,204","±5,183","20.1%","±0.5","117,930","±4,596","15.6%","±0.6","227,082","±7,326","19.4%","±0.6","179,098","±6,456","15.5%","±0.5","57,414","±3,319","13.9%","±0.8","80,242","±3,976","5.4%","±0.3","40,953","±3,150","2.5%","±0.2","470,166","±10,265","16.5%","±0.3","151,146","±4,432","9.5%","±0.3","127,477","±6,727","17.2%","±0.9","299,785","±7,426","18.2%","±0.4","23,460","±2,349","7.8%","±0.8","93,575","±3,496","18.3%","±0.7","26,768","±2,109","4.1%","±0.3","27,350","±2,581","7.1%","±0.7","99,937","±4,770","4.8%","±0.2","74,856","±4,044","13.9%","±0.7","410,947","±8,378","10.3%","±0.2","401,374","±10,216","15.2%","±0.4","22,210","±1,933","11.2%","±1.0","626,149","±9,840","20.0%","±0.3","192,710","±5,226","19.7%","±0.5","37,134","±3,495","3.6%","±0.3","520,637","±9,792","14.9%","±0.3","10,275","±1,558","4.1%","±0.6","209,365","±7,094","15.1%","±0.5","31,889","±2,678","13.3%","±1.1","263,730","±8,917","14.9%","±0.5","819,668","±14,290","13.3%","±0.2","28,136","±2,579","3.9%","±0.3","22,080","±1,415","11.9%","±0.7","184,357","±6,960","8.7%","±0.3","58,060","±3,959","3.1%","±0.2","98,633","±4,263","18.5%","±0.8","272,125","±6,773","17.0%","±0.4","13,298","±1,742","7.9%","±1.0","237,375","±6,447","29.5%","±0.8"
"        $150,000 to $199,999","223,735","±7,266","17.1%","±0.5","16,533","±1,952","10.1%","±1.2","221,399","±7,271","12.7%","±0.4","124,710","±5,270","16.4%","±0.7","200,907","±6,103","2.8%","±0.1","64,143","±3,903","4.4%","±0.3","131,502","±6,997","14.7%","±0.7","39,848","±3,229","15.1%","±1.2","728","±404","0.6%","±0.3","729,857","±16,002","13.9%","±0.3","425,070","±13,173","17.2%","±0.5","5,900","±1,371","2.1%","±0.5","66,417","±3,737","14.1%","±0.8","483,037","±10,272","15.0%","±0.3","340,537","±8,844","18.9%","±0.4","160,585","±5,444","17.7%","±0.6","122,392","±4,660","16.2%","±0.6","207,191","±6,967","17.7%","±0.6","221,350","±8,591","19.1%","±0.7","73,854","±3,959","17.8%","±0.9","127,431","±5,830","8.6%","±0.4","90,209","±5,203","5.5%","±0.3","500,202","±8,832","17.6%","±0.3","241,440","±5,988","15.1%","±0.4","126,057","±5,612","17.0%","±0.7","290,689","±8,000","17.6%","±0.5","39,772","±2,672","13.2%","±0.9","103,495","±3,693","20.2%","±0.7","48,944","±3,231","7.6%","±0.5","43,095","±3,193","11.2%","±0.8","186,855","±6,626","9.0%","±0.3","104,422","±5,165","19.3%","±0.9","375,711","±8,272","9.4%","±0.2","434,695","±9,876","16.4%","±0.4","34,159","±3,123","17.2%","±1.5","560,671","±10,196","17.9%","±0.3","175,250","±4,732","17.9%","±0.5","63,046","±4,016","6.1%","±0.4","597,582","±8,871","17.1%","±0.2","29,179","±3,038","11.6%","±1.2","232,151","±8,155","16.7%","±0.6","46,658","±2,597","19.4%","±1.1","284,903","±8,348","16.1%","±0.5","958,996","±19,186","15.5%","±0.3","48,911","±3,258","6.8%","±0.4","32,843","±2,233","17.6%","±1.1","258,623","±7,965","12.3%","±0.4","109,901","±5,384","5.9%","±0.3","83,551","±4,308","15.6%","±0.7","305,534","±5,730","19.0%","±0.3","30,210","±2,744","18.0%","±1.6","114,926","±4,963","14.3%","±0.6"
"        $200,000 to $299,999","236,050","±9,146","18.1%","±0.7","45,631","±3,013","27.9%","±1.7","499,974","±10,323","28.7%","±0.5","121,982","±5,567","16.0%","±0.7","664,558","±15,996","9.2%","±0.2","233,693","±7,320","15.9%","±0.5","251,366","±6,664","28.1%","±0.7","80,561","±3,894","30.5%","±1.4","7,000","±1,453","5.8%","±1.2","1,384,430","±20,260","26.4%","±0.3","547,290","±11,310","22.2%","±0.4","16,357","±1,915","5.8%","±0.7","133,599","±5,529","28.5%","±1.1","749,178","±12,969","23.3%","±0.4","337,514","±6,928","18.7%","±0.4","179,655","±6,101","19.8%","±0.6","150,830","±4,979","19.9%","±0.6","206,518","±6,368","17.6%","±0.5","253,448","±7,824","21.9%","±0.7","101,894","±4,416","24.6%","±1.0","351,211","±9,118","23.6%","±0.6","268,135","±7,198","16.3%","±0.4","590,494","±9,936","20.8%","±0.3","474,549","±7,662","29.7%","±0.5","117,523","±5,608","15.9%","±0.7","335,207","±8,653","20.3%","±0.5","76,035","±3,852","25.2%","±1.2","114,217","±3,515","22.3%","±0.7","178,815","±5,728","27.6%","±0.8","112,136","±4,764","29.2%","±1.1","442,111","±8,624","21.2%","±0.4","116,185","±4,833","21.5%","±0.9","518,816","±10,615","13.0%","±0.3","575,987","±12,007","21.8%","±0.4","52,633","±2,947","26.5%","±1.5","609,321","±8,971","19.5%","±0.3","167,402","±5,086","17.1%","±0.5","211,755","±6,997","20.4%","±0.6","785,758","±12,483","22.4%","±0.3","92,624","±4,313","36.9%","±1.3","281,764","±8,172","20.3%","±0.6","56,854","±3,228","23.7%","±1.3","388,016","±10,166","22.0%","±0.5","1,405,305","±19,851","22.7%","±0.3","195,717","±6,381","27.1%","±0.8","50,735","±2,486","27.2%","±1.2","448,890","±10,127","21.3%","±0.4","319,282","±9,058","17.3%","±0.4","82,194","±4,378","15.4%","±0.8","407,783","±7,948","25.4%","±0.5","50,316","±3,653","30.0%","±2.0","67,375","±3,837","8.4%","±0.5"
"        $300,000 to $499,999","148,026","±6,324","11.3%","±0.5","55,558","±3,219","34.0%","±1.7","455,448","±9,080","26.1%","±0.5","66,060","±3,796","8.7%","±0.5","1,800,185","±20,133","24.9%","±0.2","603,236","±8,342","41.0%","±0.5","249,711","±5,647","27.9%","±0.7","77,890","±3,805","29.4%","±1.4","32,521","±2,631","26.9%","±1.9","1,258,091","±16,653","24.0%","±0.3","468,062","±10,196","18.9%","±0.4","57,866","±3,454","20.7%","±1.2","122,422","±5,141","26.1%","±1.1","626,125","±10,449","19.5%","±0.3","199,494","±5,637","11.1%","±0.3","111,163","±4,490","12.2%","±0.5","105,368","±3,573","13.9%","±0.5","131,146","±4,192","11.2%","±0.3","154,198","±6,454","13.3%","±0.5","74,866","±4,009","18.1%","±0.9","517,518","±9,012","34.8%","±0.5","594,450","±10,030","36.1%","±0.6","411,357","±7,618","14.5%","±0.3","415,777","±8,465","26.0%","±0.5","56,189","±4,068","7.6%","±0.5","230,239","±6,824","14.0%","±0.4","79,523","±3,330","26.4%","±1.1","68,070","±3,000","13.3%","±0.6","247,537","±6,738","38.2%","±0.9","126,840","±4,569","33.0%","±1.1","724,826","±11,294","34.8%","±0.5","81,029","±4,080","15.0%","±0.7","847,368","±13,215","21.3%","±0.3","480,462","±10,433","18.2%","±0.4","37,041","±2,724","18.7%","±1.3","365,040","±8,434","11.7%","±0.3","95,448","±3,977","9.7%","±0.4","408,171","±8,109","39.4%","±0.7","618,757","±10,677","17.7%","±0.3","77,501","±3,435","30.9%","±1.1","214,722","±7,032","15.5%","±0.5","38,587","±3,003","16.1%","±1.2","305,117","±7,961","17.3%","±0.4","1,142,108","±16,803","18.5%","±0.3","282,326","±5,809","39.0%","±0.7","46,458","±2,230","24.9%","±1.1","544,606","±9,618","25.8%","±0.4","652,487","±10,040","35.3%","±0.5","43,228","±3,110","8.1%","±0.6","285,099","±6,035","17.8%","±0.4","35,416","±2,989","21.1%","±1.6","25,017","±2,369","3.1%","±0.3"
"        $500,000 to $999,999","55,368","±3,747","4.2%","±0.3","16,338","±1,700","10.0%","±1.1","175,706","±5,331","10.1%","±0.3","20,980","±2,457","2.8%","±0.3","2,792,052","±21,137","38.7%","±0.3","376,650","±6,994","25.6%","±0.4","107,606","±3,937","12.0%","±0.4","19,388","±2,170","7.3%","±0.8","51,509","±2,809","42.6%","±2.0","486,654","±11,188","9.3%","±0.2","198,180","±6,300","8.0%","±0.3","146,938","±4,360","52.5%","±1.3","46,330","±3,550","9.9%","±0.7","245,514","±6,704","7.6%","±0.2","59,803","±3,649","3.3%","±0.2","30,257","±2,302","3.3%","±0.3","32,288","±2,022","4.3%","±0.3","41,304","±2,694","3.5%","±0.2","48,918","±3,201","4.2%","±0.3","25,174","±2,156","6.1%","±0.5","281,163","±6,631","18.9%","±0.4","496,027","±10,061","30.1%","±0.6","126,643","±3,659","4.5%","±0.1","126,624","±4,474","7.9%","±0.3","18,125","±2,470","2.4%","±0.3","72,736","±3,999","4.4%","±0.2","31,865","±2,457","10.6%","±0.8","19,106","±1,964","3.7%","±0.4","88,872","±4,102","13.7%","±0.6","37,481","±2,441","9.8%","±0.6","455,676","±8,749","21.9%","±0.4","30,320","±2,512","5.6%","±0.4","964,341","±12,637","24.2%","±0.3","180,998","±5,927","6.8%","±0.2","10,446","±1,692","5.3%","±0.8","106,756","±4,893","3.4%","±0.2","31,017","±2,080","3.2%","±0.2","213,754","±6,195","20.6%","±0.6","228,300","±6,179","6.5%","±0.2","27,783","±2,097","11.1%","±0.8","92,489","±4,688","6.7%","±0.3","10,845","±1,350","4.5%","±0.5","122,950","±5,139","7.0%","±0.3","436,207","±10,113","7.1%","±0.2","115,967","±4,008","16.0%","±0.5","11,875","±1,331","6.4%","±0.7","394,218","±7,736","18.7%","±0.4","482,999","±8,271","26.1%","±0.4","10,110","±1,743","1.9%","±0.3","79,888","±3,285","5.0%","±0.2","11,485","±1,796","6.9%","±1.1","9,583","±1,641","1.2%","±0.2"
"        $1,000,000 or more","10,849","±1,505","0.8%","±0.1","1,309","±383","0.8%","±0.2","38,417","±2,907","2.2%","±0.2","5,736","±1,049","0.8%","±0.1","1,316,878","±14,868","18.2%","±0.2","69,934","±3,755","4.8%","±0.3","44,403","±2,536","5.0%","±0.3","5,000","±974","1.9%","±0.4","26,109","±1,987","21.6%","±1.6","142,401","±5,951","2.7%","±0.1","36,959","±3,113","1.5%","±0.1","45,395","±3,065","16.2%","±1.0","8,614","±2,051","1.8%","±0.4","59,014","±3,304","1.8%","±0.1","11,282","±1,625","0.6%","±0.1","5,949","±913","0.7%","±0.1","5,588","±1,211","0.7%","±0.2","8,297","±1,336","0.7%","±0.1","13,527","±1,910","1.2%","±0.2","5,641","±833","1.4%","±0.2","47,861","±2,820","3.2%","±0.2","113,073","±4,656","6.9%","±0.3","25,424","±2,251","0.9%","±0.1","19,772","±1,683","1.2%","±0.1","4,654","±1,048","0.6%","±0.1","14,392","±1,286","0.9%","±0.1","6,295","±1,254","2.1%","±0.4","3,998","±819","0.8%","±0.2","17,129","±1,804","2.6%","±0.3","5,749","±1,111","1.5%","±0.3","75,863","±3,268","3.6%","±0.2","8,934","±1,306","1.7%","±0.2","352,053","±11,173","8.8%","±0.3","33,603","±2,471","1.3%","±0.1","2,342","±793","1.2%","±0.4","18,620","±2,060","0.6%","±0.1","9,495","±1,334","1.0%","±0.1","28,224","±2,511","2.7%","±0.2","41,938","±2,335","1.2%","±0.1","4,966","±1,056","2.0%","±0.4","21,953","±2,229","1.6%","±0.2","1,574","±516","0.7%","±0.2","28,159","±2,644","1.6%","±0.1","112,821","±5,410","1.8%","±0.1","16,685","±1,435","2.3%","±0.2","1,922","±540","1.0%","±0.3","69,406","±3,717","3.3%","±0.2","127,614","±4,655","6.9%","±0.2","2,235","±765","0.4%","±0.1","14,817","±1,389","0.9%","±0.1","4,807","±1,178","2.9%","±0.7","3,300","±880","0.4%","±0.1"
