"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        35.0 percent or more","39,952","±3,404","7.4%","±0.6","5,881","±1,174","10.4%","±2.0","49,910","±3,056","8.7%","±0.5","22,286","±2,289","6.7%","±0.6","263,220","±8,195","12.7%","±0.4","36,062","±2,758","9.1%","±0.7","47,407","±3,636","16.7%","±1.2","9,434","±1,630","10.7%","±1.8","2,490","±742","8.8%","±2.5","263,869","±7,604","12.5%","±0.4","68,499","±4,398","8.5%","±0.5","9,379","±1,618","10.0%","±1.6","11,877","±1,534","7.8%","±1.0","146,324","±5,667","12.6%","±0.5","45,564","±2,984","7.6%","±0.5","27,423","±2,047","8.0%","±0.6","28,138","±2,404","9.3%","±0.8","38,130","±3,413","8.1%","±0.7","44,607","±3,912","8.5%","±0.8","16,056","±1,590","10.6%","±1.0","40,860","±3,060","10.3%","±0.8","76,879","±4,066","15.9%","±0.7","116,461","±4,747","10.6%","±0.4","40,735","±2,342","8.1%","±0.4","31,522","±3,035","8.4%","±0.8","50,352","±3,591","8.4%","±0.6","11,170","±1,566","9.0%","±1.2","17,654","±1,682","9.1%","±0.8","15,305","±1,779","8.1%","±1.0","19,230","±1,898","15.4%","±1.4","137,514","±5,135","20.5%","±0.7","22,457","±2,240","9.6%","±0.9","236,144","±7,536","15.6%","±0.5","78,353","±4,664","8.3%","±0.5","6,966","±972","7.7%","±1.1","101,628","±4,161","9.0%","±0.4","32,593","±2,073","7.6%","±0.5","44,366","±3,281","13.4%","±1.0","149,070","±5,931","11.1%","±0.4","11,721","±1,655","15.4%","±2.0","47,721","±3,356","8.8%","±0.6","8,093","±1,270","7.9%","±1.2","50,956","±3,621","7.4%","±0.5","240,367","±8,033","9.6%","±0.3","12,096","±1,677","6.2%","±0.8","10,887","±1,268","16.2%","±1.8","47,940","±3,095","7.5%","±0.5","56,117","±3,745","10.2%","±0.7","19,457","±2,392","7.1%","±0.9","52,896","±3,024","9.5%","±0.5","5,932","±1,098","8.9%","±1.6","39,135","±2,798","8.4%","±0.6"
"    Not computed","9,360","±1,488","(X)","(X)","535","±233","(X)","(X)","12,521","±1,730","(X)","(X)","3,799","±936","(X)","(X)","31,793","±2,537","(X)","(X)","5,977","±1,290","(X)","(X)","2,919","±793","(X)","(X)","2,032","±863","(X)","(X)","180","±173","(X)","(X)","41,276","±2,897","(X)","(X)","16,356","±2,020","(X)","(X)","1,803","±678","(X)","(X)","2,225","±829","(X)","(X)","16,884","±2,317","(X)","(X)","7,747","±1,395","(X)","(X)","3,653","±771","(X)","(X)","3,488","±859","(X)","(X)","8,659","±1,451","(X)","(X)","10,551","±1,939","(X)","(X)","1,251","±405","(X)","(X)","4,173","±1,046","(X)","(X)","4,891","±854","(X)","(X)","18,423","±1,855","(X)","(X)","4,589","±793","(X)","(X)","7,631","±1,499","(X)","(X)","8,355","±1,471","(X)","(X)","1,274","±422","(X)","(X)","1,665","±435","(X)","(X)","3,505","±862","(X)","(X)","1,171","±414","(X)","(X)","6,570","±1,289","(X)","(X)","7,087","±1,415","(X)","(X)","19,054","±2,204","(X)","(X)","14,509","±2,075","(X)","(X)","1,257","±435","(X)","(X)","15,486","±1,430","(X)","(X)","6,138","±947","(X)","(X)","4,265","±980","(X)","(X)","20,068","±2,492","(X)","(X)","468","±293","(X)","(X)","10,968","±1,692","(X)","(X)","1,249","±512","(X)","(X)","11,090","±1,823","(X)","(X)","33,458","±3,520","(X)","(X)","1,429","±537","(X)","(X)","948","±358","(X)","(X)","8,053","±1,165","(X)","(X)","6,970","±1,353","(X)","(X)","4,566","±1,011","(X)","(X)","4,690","±837","(X)","(X)","648","±292","(X)","(X)","22,212","±2,983","(X)","(X)"
"GROSS RENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Occupied units paying rent","525,186","±9,896","525,186","(X)","84,396","±3,696","84,396","(X)","859,557","±13,010","859,557","(X)","365,461","±8,588","365,461","(X)","5,697,421","±26,766","5,697,421","(X)","717,989","±11,693","717,989","(X)","439,295","±7,765","439,295","(X)","99,986","±4,411","99,986","(X)","158,550","±4,053","158,550","(X)","2,565,527","±21,240","2,565,527","(X)","1,321,593","±18,186","1,321,593","(X)","177,512","±4,269","177,512","(X)","177,724","±5,943","177,724","(X)","1,558,423","±14,714","1,558,423","(X)","747,371","±11,576","747,371","(X)","335,444","±7,691","335,444","(X)","365,853","±6,439","365,853","(X)","524,986","±9,042","524,986","(X)","539,054","±11,985","539,054","(X)","133,662","±4,721","133,662","(X)","709,705","±11,380","709,705","(X)","951,688","±10,737","951,688","(X)","1,070,220","±12,285","1,070,220","(X)","590,552","±8,548","590,552","(X)","300,261","±9,495","300,261","(X)","739,845","±12,023","739,845","(X)","119,850","±4,105","119,850","(X)","239,436","±6,475","239,436","(X)","462,895","±8,980","462,895","(X)","154,201","±4,734","154,201","(X)","1,129,441","±12,076","1,129,441","(X)","224,577","±6,783","224,577","(X)","3,255,748","±20,629","3,255,748","(X)","1,280,412","±15,400","1,280,412","(X)","107,867","±3,634","107,867","(X)","1,516,601","±15,083","1,516,601","(X)","463,286","±7,203","463,286","(X)","573,421","±9,839","573,421","(X)","1,491,279","±16,792","1,491,279","(X)","154,825","±4,583","154,825","(X)","545,954","±11,858","545,954","(X)","104,764","±3,806","104,764","(X)","828,612","±13,672","828,612","(X)","3,486,567","±28,563","3,486,567","(X)","281,943","±6,252","281,943","(X)","73,452","±3,449","73,452","(X)","990,189","±11,278","990,189","(X)","1,013,454","±14,151","1,013,454","(X)","166,391","±6,120","166,391","(X)","751,576","±9,645","751,576","(X)","59,964","±3,676","59,964","(X)","225,245","±8,141","225,245","(X)"
"        Less than $500","97,063","±4,500","18.5%","±0.8","5,270","±1,107","6.2%","±1.3","55,304","±3,429","6.4%","±0.4","70,431","±4,487","19.3%","±1.1","290,103","±8,273","5.1%","±0.1","47,016","±2,910","6.5%","±0.4","44,779","±3,386","10.2%","±0.7","8,373","±1,498","8.4%","±1.6","15,985","±2,335","10.1%","±1.5","143,871","±6,296","5.6%","±0.2","130,581","±6,325","9.9%","±0.5","13,232","±1,563","7.5%","±0.9","22,322","±2,546","12.6%","±1.4","171,674","±6,103","11.0%","±0.4","91,641","±4,659","12.3%","±0.6","52,732","±3,113","15.7%","±0.9","47,669","±2,949","13.0%","±0.8","103,896","±5,525","19.8%","±0.9","84,715","±4,959","15.7%","±0.9","27,068","±2,678","20.3%","±1.9","55,050","±3,738","7.8%","±0.5","135,879","±6,037","14.3%","±0.6","136,412","±5,275","12.7%","±0.5","79,573","±3,824","13.5%","±0.6","62,712","±4,365","20.9%","±1.3","108,774","±5,510","14.7%","±0.7","20,149","±2,101","16.8%","±1.6","34,709","±2,803","14.5%","±1.1","19,733","±2,066","4.3%","±0.4","12,727","±1,663","8.3%","±1.0","95,967","±4,933","8.5%","±0.4","31,331","±3,208","14.0%","±1.4","364,836","±9,935","11.2%","±0.3","146,741","±6,175","11.5%","±0.5","15,304","±1,581","14.2%","±1.5","229,165","±7,529","15.1%","±0.5","64,276","±3,068","13.9%","±0.6","42,039","±3,176","7.3%","±0.6","198,929","±5,982","13.3%","±0.4","30,892","±3,125","20.0%","±1.9","66,261","±5,285","12.1%","±0.9","22,521","±2,179","21.5%","±1.9","116,023","±6,305","14.0%","±0.7","249,862","±10,274","7.2%","±0.3","22,925","±2,491","8.1%","±0.8","8,641","±1,365","11.8%","±1.9","87,929","±4,831","8.9%","±0.5","74,644","±4,771","7.4%","±0.5","41,123","±2,810","24.7%","±1.4","88,293","±4,278","11.7%","±0.6","8,116","±1,491","13.5%","±2.5","130,674","±5,978","58.0%","±2.1"
"        $500 to $999","301,597","±8,549","57.4%","±1.1","24,502","±2,597","29.0%","±2.7","358,548","±10,392","41.7%","±0.9","232,554","±7,328","63.6%","±1.5","1,035,278","±15,298","18.2%","±0.3","185,538","±6,571","25.8%","±0.8","125,483","±6,031","28.6%","±1.3","32,594","±2,972","32.6%","±2.6","22,731","±2,380","14.3%","±1.4","845,131","±12,836","32.9%","±0.5","585,765","±12,991","44.3%","±0.8","23,188","±2,219","13.1%","±1.1","104,044","±5,322","58.5%","±2.1","649,269","±13,357","41.7%","±0.7","479,129","±9,295","64.1%","±1.0","206,991","±6,383","61.7%","±1.3","212,442","±5,972","58.1%","±1.2","318,373","±7,501","60.6%","±1.1","290,095","±9,010","53.8%","±1.4","66,106","±4,047","49.5%","±2.2","129,598","±5,575","18.3%","±0.7","218,661","±8,277","23.0%","±0.8","598,355","±10,922","55.9%","±0.8","250,007","±6,650","42.3%","±1.1","176,008","±7,975","58.6%","±1.8","424,957","±9,712","57.4%","±0.9","67,619","±4,180","56.4%","±2.8","141,115","±5,430","58.9%","±1.8","189,911","±6,758","41.0%","±1.3","53,668","±3,558","34.8%","±2.1","201,539","±6,850","17.8%","±0.6","121,743","±5,894","54.2%","±2.0","829,781","±15,463","25.5%","±0.5","673,420","±13,788","52.6%","±0.7","64,392","±4,194","59.7%","±2.9","926,177","±13,818","61.1%","±0.7","286,757","±5,685","61.9%","±0.9","204,933","±7,128","35.7%","±1.1","709,836","±12,404","47.6%","±0.6","56,895","±3,643","36.7%","±2.3","298,847","±8,952","54.7%","±1.3","61,508","±3,641","58.7%","±2.7","441,334","±11,080","53.3%","±1.1","1,544,781","±23,132","44.3%","±0.5","121,684","±3,815","43.2%","±1.1","31,431","±2,238","42.8%","±2.4","296,147","±7,614","29.9%","±0.6","273,550","±7,999","27.0%","±0.7","98,142","±4,515","59.0%","±1.8","450,418","±9,449","59.9%","±1.0","32,787","±3,428","54.7%","±4.0","80,015","±5,642","35.5%","±2.0"
"        $1,000 to $1,499","101,471","±5,191","19.3%","±0.9","28,459","±3,004","33.7%","±3.3","317,247","±8,004","36.9%","±0.9","51,936","±4,548","14.2%","±1.2","1,699,806","±20,458","29.8%","±0.3","261,563","±7,086","36.4%","±0.8","165,781","±6,495","37.7%","±1.3","44,281","±3,723","44.3%","±2.9","40,618","±2,828","25.6%","±1.7","989,276","±19,346","38.6%","±0.6","444,255","±13,986","33.6%","±0.9","46,927","±2,851","26.4%","±1.5","40,740","±3,685","22.9%","±2.0","447,864","±10,631","28.7%","±0.6","143,287","±5,582","19.2%","±0.7","58,249","±4,261","17.4%","±1.2","82,730","±4,273","22.6%","±1.1","85,829","±4,671","16.3%","±0.9","128,197","±7,485","23.8%","±1.1","32,030","±3,010","24.0%","±2.2","255,400","±7,991","36.0%","±1.0","274,275","±8,467","28.8%","±0.8","252,522","±7,725","23.6%","±0.7","170,360","±5,895","28.8%","±0.9","52,906","±3,927","17.6%","±1.2","165,749","±6,791","22.4%","±0.8","23,874","±2,747","19.9%","±2.2","50,019","±3,919","20.9%","±1.5","180,412","±7,119","39.0%","±1.2","59,111","±4,018","38.3%","±2.2","449,971","±10,399","39.8%","±0.9","56,863","±4,016","25.3%","±1.5","908,972","±13,511","27.9%","±0.4","348,523","±9,330","27.2%","±0.7","21,623","±2,873","20.0%","±2.6","292,620","±7,756","19.3%","±0.5","89,736","±4,452","19.4%","±0.9","208,798","±8,354","36.4%","±1.2","408,353","±9,351","27.4%","±0.6","46,327","±3,802","29.9%","±2.2","134,390","±6,311","24.6%","±1.0","16,516","±2,321","15.8%","±2.1","204,162","±8,351","24.6%","±0.9","1,140,266","±17,066","32.7%","±0.5","93,788","±4,698","33.3%","±1.6","23,039","±2,682","31.4%","±3.0","292,432","±9,097","29.5%","±0.9","331,801","±7,743","32.7%","±0.7","22,748","±2,587","13.7%","±1.4","166,111","±6,416","22.1%","±0.8","14,374","±2,419","24.0%","±3.8","10,495","±2,002","4.7%","±0.9"
"        $1,500 to $1,999","18,876","±2,260","3.6%","±0.4","15,650","±2,048","18.5%","±2.3","92,278","±5,222","10.7%","±0.6","7,049","±1,556","1.9%","±0.4","1,279,087","±16,878","22.5%","±0.3","147,715","±6,753","20.6%","±0.8","64,113","±4,235","14.6%","±0.9","11,839","±2,134","11.8%","±2.1","34,081","±2,820","21.5%","±1.6","392,748","±12,355","15.3%","±0.5","122,705","±6,501","9.3%","±0.5","37,084","±2,755","20.9%","±1.5","8,538","±1,797","4.8%","±1.0","185,805","±8,036","11.9%","±0.5","23,176","±3,131","3.1%","±0.4","12,495","±1,643","3.7%","±0.5","17,396","±2,293","4.8%","±0.6","11,877","±1,707","2.3%","±0.3","26,900","±3,449","5.0%","±0.6","5,896","±1,100","4.4%","±0.8","174,395","±6,642","24.6%","±0.9","172,675","±6,920","18.1%","±0.7","54,674","±3,855","5.1%","±0.3","64,599","±4,222","10.9%","±0.7","7,014","±1,790","2.3%","±0.6","27,916","±2,731","3.8%","±0.4","5,362","±1,152","4.5%","±1.0","8,881","±1,442","3.7%","±0.6","56,675","±3,809","12.2%","±0.8","21,521","±2,406","14.0%","±1.5","234,340","±8,000","20.7%","±0.6","10,342","±1,410","4.6%","±0.6","594,509","±12,558","18.3%","±0.4","82,660","±4,921","6.5%","±0.4","4,562","±995","4.2%","±0.9","46,262","±3,697","3.1%","±0.2","17,675","±2,096","3.8%","±0.5","82,051","±5,052","14.3%","±0.9","116,059","±5,232","7.8%","±0.3","15,415","±2,173","10.0%","±1.3","32,160","±2,978","5.9%","±0.5","2,348","±700","2.2%","±0.7","47,597","±3,545","5.7%","±0.4","391,362","±11,243","11.2%","±0.3","32,801","±3,260","11.6%","±1.1","7,106","±1,376","9.7%","±1.9","186,306","±5,677","18.8%","±0.6","210,159","±8,079","20.7%","±0.7","3,343","±1,026","2.0%","±0.6","33,021","±3,049","4.4%","±0.4","2,987","±945","5.0%","±1.6","2,298","±1,065","1.0%","±0.5"
"        $2,000 to $2,499","3,617","±1,075","0.7%","±0.2","8,216","±1,378","9.7%","±1.6","22,766","±2,345","2.6%","±0.3","1,546","±633","0.4%","±0.2","707,712","±12,838","12.4%","±0.2","48,533","±3,401","6.8%","±0.5","23,744","±2,595","5.4%","±0.6","1,659","±556","1.7%","±0.6","19,273","±2,062","12.2%","±1.3","120,552","±5,942","4.7%","±0.2","23,619","±2,864","1.8%","±0.2","22,390","±2,273","12.6%","±1.2","1,244","±599","0.7%","±0.3","65,786","±4,054","4.2%","±0.3","5,321","±1,383","0.7%","±0.2","2,843","±889","0.8%","±0.3","2,943","±920","0.8%","±0.3","3,031","±895","0.6%","±0.2","5,757","±1,255","1.1%","±0.2","1,610","±516","1.2%","±0.4","63,175","±3,948","8.9%","±0.5","84,338","±4,672","8.9%","±0.5","16,031","±1,927","1.5%","±0.2","16,965","±2,014","2.9%","±0.3","935","±474","0.3%","±0.2","7,209","±1,392","1.0%","±0.2","1,278","±427","1.1%","±0.4","2,569","±737","1.1%","±0.3","11,518","±1,764","2.5%","±0.4","4,588","±1,297","3.0%","±0.9","86,869","±4,362","7.7%","±0.4","2,280","±760","1.0%","±0.3","269,734","±9,158","8.3%","±0.3","17,167","±1,940","1.3%","±0.1","1,258","±450","1.2%","±0.4","12,871","±1,745","0.8%","±0.1","2,670","±757","0.6%","±0.2","25,159","±2,688","4.4%","±0.5","34,558","±3,108","2.3%","±0.2","2,931","±976","1.9%","±0.6","8,120","±1,926","1.5%","±0.3","801","±478","0.8%","±0.5","12,823","±2,034","1.5%","±0.2","105,782","±5,643","3.0%","±0.2","6,764","±1,502","2.4%","±0.5","2,246","±640","3.1%","±0.9","74,675","±4,214","7.5%","±0.4","74,522","±4,935","7.4%","±0.5","542","±330","0.3%","±0.2","6,699","±1,137","0.9%","±0.2","1,266","±560","2.1%","±0.9","1,119","±661","0.5%","±0.3"
"        $2,500 to $2,999","1,144","±571","0.2%","±0.1","1,739","±727","2.1%","±0.9","7,349","±1,716","0.9%","±0.2","571","±336","0.2%","±0.1","361,227","±10,534","6.3%","±0.2","16,357","±2,427","2.3%","±0.3","8,067","±1,616","1.8%","±0.4","655","±374","0.7%","±0.4","13,011","±1,926","8.2%","±1.2","40,829","±3,659","1.6%","±0.1","6,806","±1,629","0.5%","±0.1","14,773","±1,650","8.3%","±0.9","512","±414","0.3%","±0.2","21,240","±2,182","1.4%","±0.1","1,528","±562","0.2%","±0.1","884","±434","0.3%","±0.1","898","±469","0.2%","±0.1","696","±288","0.1%","±0.1","2,018","±642","0.4%","±0.1","644","±356","0.5%","±0.3","19,714","±2,310","2.8%","±0.3","33,885","±2,785","3.6%","±0.3","6,091","±1,081","0.6%","±0.1","4,539","±1,149","0.8%","±0.2","530","±391","0.2%","±0.1","1,827","±618","0.2%","±0.1","457","±346","0.4%","±0.3","741","±284","0.3%","±0.1","2,745","±821","0.6%","±0.2","1,671","±670","1.1%","±0.4","33,793","±2,909","3.0%","±0.3","928","±432","0.4%","±0.2","122,948","±5,919","3.8%","±0.2","4,775","±1,154","0.4%","±0.1","728","±570","0.7%","±0.5","4,123","±1,115","0.3%","±0.1","697","±308","0.2%","±0.1","5,295","±1,557","0.9%","±0.3","11,872","±1,646","0.8%","±0.1","1,097","±540","0.7%","±0.3","3,526","±1,117","0.6%","±0.2","457","±377","0.4%","±0.4","3,497","±882","0.4%","±0.1","31,236","±2,995","0.9%","±0.1","1,568","±528","0.6%","±0.2","235","±192","0.3%","±0.3","28,765","±2,767","2.9%","±0.3","28,627","±3,034","2.8%","±0.3","0","±200","0.0%","±0.1","3,698","±1,063","0.5%","±0.1","124","±148","0.2%","±0.2","336","±548","0.1%","±0.2"
"        $3,000 or more","1,418","±722","0.3%","±0.1","560","±247","0.7%","±0.3","6,065","±1,356","0.7%","±0.2","1,374","±606","0.4%","±0.2","324,208","±11,030","5.7%","±0.2","11,267","±1,977","1.6%","±0.3","7,328","±1,330","1.7%","±0.3","585","±419","0.6%","±0.4","12,851","±1,530","8.1%","±0.9","33,120","±3,490","1.3%","±0.1","7,862","±1,645","0.6%","±0.1","19,918","±2,003","11.2%","±1.1","324","±247","0.2%","±0.1","16,785","±1,783","1.1%","±0.1","3,289","±1,120","0.4%","±0.1","1,250","±605","0.4%","±0.2","1,775","±475","0.5%","±0.1","1,284","±520","0.2%","±0.1","1,372","±621","0.3%","±0.1","308","±297","0.2%","±0.2","12,373","±1,561","1.7%","±0.2","31,975","±2,359","3.4%","±0.2","6,135","±1,231","0.6%","±0.1","4,509","±1,020","0.8%","±0.2","156","±98","0.1%","±0.1","3,413","±909","0.5%","±0.1","1,111","±756","0.9%","±0.6","1,402","±520","0.6%","±0.2","1,901","±663","0.4%","±0.1","915","±601","0.6%","±0.4","26,962","±2,434","2.4%","±0.2","1,090","±476","0.5%","±0.2","164,968","±6,763","5.1%","±0.2","7,126","±1,292","0.6%","±0.1","0","±161","0.0%","±0.1","5,383","±1,170","0.4%","±0.1","1,475","±488","0.3%","±0.1","5,146","±962","0.9%","±0.2","11,672","±1,702","0.8%","±0.1","1,268","±631","0.8%","±0.4","2,650","±1,040","0.5%","±0.2","613","±397","0.6%","±0.4","3,176","±1,017","0.4%","±0.1","23,278","±2,534","0.7%","±0.1","2,413","±895","0.9%","±0.3","754","±485","1.0%","±0.7","23,935","±2,164","2.4%","±0.2","20,151","±2,671","2.0%","±0.3","493","±397","0.3%","±0.2","3,336","±1,195","0.4%","±0.2","310","±409","0.5%","±0.7","308","±312","0.1%","±0.1"
"        Median (dollars)","750","±11","(X)","(X)","1,201","±41","(X)","(X)","1,020","±9","(X)","(X)","711","±10","(X)","(X)","1,447","±5","(X)","(X)","1,240","±13","(X)","(X)","1,125","±13","(X)","(X)","1,086","±22","(X)","(X)","1,499","±35","(X)","(X)","1,128","±5","(X)","(X)","958","±8","(X)","(X)","1,573","±36","(X)","(X)","822","±16","(X)","(X)","974","±6","(X)","(X)","793","±6","(X)","(X)","760","±9","(X)","(X)","815","±11","(X)","(X)","724","±8","(X)","(X)","836","±9","(X)","(X)","806","±22","(X)","(X)","1,337","±12","(X)","(X)","1,208","±12","(X)","(X)","835","±6","(X)","(X)","939","±10","(X)","(X)","742","±11","(X)","(X)","800","±9","(X)","(X)","759","±20","(X)","(X)","801","±13","(X)","(X)","1,051","±13","(X)","(X)","1,072","±21","(X)","(X)","1,284","±11","(X)","(X)","813","±18","(X)","(X)","1,226","±8","(X)","(X)","861","±6","(X)","(X)","785","±19","(X)","(X)","772","±5","(X)","(X)","780","±7","(X)","(X)","1,079","±12","(X)","(X)","893","±5","(X)","(X)","941","±19","(X)","(X)","848","±9","(X)","(X)","722","±18","(X)","(X)","833","±9","(X)","(X)","987","±5","(X)","(X)","986","±15","(X)","(X)","950","±28","(X)","(X)","1,179","±11","(X)","(X)","1,216","±13","(X)","(X)","690","±15","(X)","(X)","819","±6","(X)","(X)","832","±26","(X)","(X)","453","±11","(X)","(X)"
