"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        2 units","47,366","±3,610","2.1%","±0.2","17,649","±1,926","5.5%","±0.6","36,717","±3,638","1.2%","±0.1","43,102","±3,377","3.1%","±0.2","358,619","±9,973","2.5%","±0.1","40,646","±3,751","1.7%","±0.2","124,872","±5,958","8.2%","±0.4","5,466","±1,569","1.2%","±0.4","10,221","±1,665","3.2%","±0.5","197,227","±8,945","2.1%","±0.1","98,616","±6,540","2.3%","±0.2","11,219","±1,687","2.1%","±0.3","17,811","±2,582","2.4%","±0.4","312,337","±8,116","5.8%","±0.2","71,369","±3,738","2.5%","±0.1","31,829","±3,077","2.3%","±0.2","30,531","±2,668","2.4%","±0.2","56,690","±4,041","2.8%","±0.2","87,565","±4,496","4.2%","±0.2","37,001","±3,772","5.0%","±0.5","35,257","±2,758","1.4%","±0.1","279,800","±7,302","9.6%","±0.3","106,495","±4,346","2.3%","±0.1","52,350","±3,020","2.1%","±0.1","34,725","±3,302","2.6%","±0.2","91,418","±4,950","3.3%","±0.2","15,029","±2,223","2.9%","±0.4","15,857","±1,956","1.9%","±0.2","18,280","±2,282","1.4%","±0.2","34,508","±3,410","5.4%","±0.5","329,672","±9,337","9.1%","±0.3","18,303","±2,108","1.9%","±0.2","850,449","±13,334","10.2%","±0.2","96,440","±4,955","2.1%","±0.1","7,547","±1,535","2.0%","±0.4","213,417","±8,202","4.1%","±0.2","32,390","±2,542","1.9%","±0.1","44,404","±3,611","2.5%","±0.2","247,288","±7,785","4.3%","±0.1","49,447","±3,523","10.5%","±0.8","44,120","±3,762","1.9%","±0.2","6,303","±1,330","1.6%","±0.3","78,505","±5,149","2.6%","±0.2","208,548","±8,882","1.9%","±0.1","28,981","±2,498","2.6%","±0.2","18,553","±2,278","5.5%","±0.7","58,522","±4,402","1.7%","±0.1","73,874","±5,175","2.3%","±0.2","17,514","±2,101","2.0%","±0.2","171,108","±5,420","6.3%","±0.2","7,304","±1,469","2.6%","±0.5","45,146","±3,170","2.9%","±0.2"
"        3 or 4 units","65,919","±4,943","2.9%","±0.2","23,337","±2,257","7.3%","±0.7","101,914","±5,243","3.4%","±0.2","47,037","±3,746","3.4%","±0.3","783,963","±15,752","5.5%","±0.1","82,484","±4,487","3.4%","±0.2","136,221","±6,251","9.0%","±0.4","8,995","±1,368","2.1%","±0.3","24,071","±2,912","7.5%","±0.9","370,814","±11,614","3.9%","±0.1","121,415","±6,110","2.8%","±0.1","21,758","±2,363","4.0%","±0.4","31,382","±3,568","4.3%","±0.5","346,724","±9,978","6.4%","±0.2","102,756","±5,394","3.5%","±0.2","49,075","±3,772","3.5%","±0.3","44,433","±3,846","3.5%","±0.3","87,141","±5,064","4.4%","±0.3","83,534","±6,142","4.0%","±0.3","43,510","±3,374","5.8%","±0.5","52,908","±4,438","2.2%","±0.2","319,082","±8,105","10.9%","±0.3","121,591","±4,967","2.6%","±0.1","48,429","±3,452","2.0%","±0.1","39,112","±3,555","2.9%","±0.3","129,205","±6,241","4.6%","±0.2","22,181","±2,451","4.3%","±0.5","21,871","±1,987","2.6%","±0.2","82,589","±4,706","6.5%","±0.4","35,243","±3,162","5.5%","±0.5","213,252","±8,881","5.9%","±0.2","40,313","±3,656","4.3%","±0.4","572,714","±12,779","6.8%","±0.2","123,608","±6,921","2.6%","±0.1","13,569","±2,179","3.6%","±0.6","227,263","±6,370","4.4%","±0.1","46,143","±2,987","2.6%","±0.2","73,750","±4,057","4.1%","±0.2","234,854","±8,559","4.1%","±0.1","61,514","±3,555","13.1%","±0.8","66,019","±4,782","2.8%","±0.2","15,680","±1,981","3.9%","±0.5","100,159","±6,152","3.3%","±0.2","346,725","±10,682","3.1%","±0.1","45,538","±3,341","4.1%","±0.3","21,053","±1,955","6.2%","±0.6","97,495","±5,055","2.8%","±0.1","110,271","±5,082","3.5%","±0.2","25,458","±2,709","2.8%","±0.3","96,568","±4,607","3.6%","±0.2","12,632","±2,135","4.5%","±0.8","43,633","±3,599","2.8%","±0.2"
"        5 to 9 units","95,316","±5,344","4.2%","±0.2","14,417","±1,987","4.5%","±0.6","124,619","±5,769","4.1%","±0.2","46,792","±4,416","3.4%","±0.3","874,649","±16,366","6.1%","±0.1","108,085","±5,537","4.5%","±0.2","81,988","±6,175","5.4%","±0.4","14,202","±2,113","3.2%","±0.5","26,455","±2,664","8.3%","±0.8","481,552","±12,732","5.0%","±0.1","189,360","±8,648","4.4%","±0.2","33,494","±3,028","6.1%","±0.6","19,049","±2,579","2.6%","±0.4","347,987","±10,335","6.5%","±0.2","142,058","±7,053","4.9%","±0.2","49,123","±3,700","3.5%","±0.3","52,279","±3,825","4.1%","±0.3","85,832","±5,155","4.3%","±0.3","60,419","±4,652","2.9%","±0.2","30,459","±3,383","4.1%","±0.5","121,967","±6,336","5.0%","±0.3","171,623","±5,887","5.9%","±0.2","198,181","±7,165","4.3%","±0.2","56,431","±3,327","2.3%","±0.1","59,711","±3,732","4.5%","±0.3","113,178","±6,380","4.0%","±0.2","15,387","±2,525","3.0%","±0.5","32,620","±2,699","3.9%","±0.3","97,930","±5,441","7.7%","±0.4","29,293","±2,916","4.6%","±0.5","169,496","±6,760","4.7%","±0.2","26,119","±2,980","2.8%","±0.3","438,507","±10,364","5.2%","±0.1","201,095","±8,269","4.3%","±0.2","14,313","±1,955","3.8%","±0.5","248,862","±9,799","4.8%","±0.2","66,185","±4,109","3.8%","±0.2","81,106","±4,953","4.5%","±0.3","183,108","±6,515","3.2%","±0.1","20,972","±2,502","4.5%","±0.5","95,349","±5,781","4.1%","±0.2","14,853","±2,651","3.7%","±0.7","136,971","±5,832","4.6%","±0.2","550,430","±13,973","5.0%","±0.1","39,772","±3,375","3.6%","±0.3","14,817","±1,642","4.4%","±0.5","166,304","±7,337","4.7%","±0.2","139,855","±6,127","4.4%","±0.2","25,919","±2,691","2.9%","±0.3","136,704","±6,102","5.0%","±0.2","8,817","±1,786","3.2%","±0.6","67,120","±3,639","4.3%","±0.2"
"        10 to 19 units","76,921","±5,043","3.4%","±0.2","8,792","±1,423","2.8%","±0.4","130,601","±6,444","4.3%","±0.2","52,405","±4,096","3.8%","±0.3","742,139","±15,089","5.2%","±0.1","143,438","±7,690","5.9%","±0.3","54,809","±3,918","3.6%","±0.3","23,207","±2,146","5.3%","±0.5","29,639","±2,999","9.3%","±0.9","553,287","±14,475","5.8%","±0.2","204,436","±8,405","4.7%","±0.2","29,155","±2,909","5.3%","±0.5","16,671","±2,529","2.3%","±0.3","208,127","±7,422","3.9%","±0.1","104,550","±6,274","3.6%","±0.2","52,414","±3,472","3.7%","±0.2","49,451","±3,521","3.9%","±0.3","66,369","±4,540","3.3%","±0.2","55,324","±3,784","2.7%","±0.2","11,449","±1,651","1.5%","±0.2","201,584","±7,700","8.2%","±0.3","127,902","±6,900","4.4%","±0.2","166,822","±6,939","3.6%","±0.2","80,942","±4,583","3.3%","±0.2","32,100","±2,961","2.4%","±0.2","100,929","±5,801","3.6%","±0.2","13,242","±2,292","2.6%","±0.4","38,914","±2,862","4.6%","±0.3","69,141","±4,423","5.4%","±0.3","18,634","±2,340","2.9%","±0.4","182,005","±7,088","5.0%","±0.2","21,190","±2,706","2.2%","±0.3","361,400","±10,700","4.3%","±0.1","196,772","±6,470","4.2%","±0.1","18,763","±2,322","5.0%","±0.6","210,271","±6,399","4.0%","±0.1","62,486","±4,012","3.6%","±0.2","73,911","±5,612","4.1%","±0.3","146,766","±6,238","2.6%","±0.1","17,457","±2,541","3.7%","±0.5","78,387","±5,261","3.4%","±0.2","17,655","±2,318","4.4%","±0.6","110,442","±6,076","3.7%","±0.2","694,291","±15,145","6.3%","±0.1","47,479","±3,418","4.3%","±0.3","6,388","±993","1.9%","±0.3","197,466","±7,209","5.6%","±0.2","157,813","±6,893","5.0%","±0.2","15,698","±1,928","1.8%","±0.2","93,149","±4,412","3.4%","±0.2","7,769","±1,682","2.8%","±0.6","43,821","±3,391","2.8%","±0.2"
"        20 or more units","96,582","±4,944","4.2%","±0.2","15,266","±1,892","4.8%","±0.6","230,474","±7,067","7.6%","±0.2","41,081","±3,123","3.0%","±0.2","1,787,812","±19,087","12.5%","±0.1","281,602","±7,069","11.6%","±0.3","136,556","±5,171","9.0%","±0.3","20,634","±1,964","4.7%","±0.4","115,478","±3,684","36.1%","±1.2","1,345,764","±16,307","14.1%","±0.2","296,122","±9,517","6.8%","±0.2","110,814","±3,959","20.3%","±0.7","28,922","±2,438","3.9%","±0.3","582,126","±10,763","10.8%","±0.2","128,852","±4,536","4.4%","±0.2","83,789","±4,780","5.9%","±0.3","60,760","±3,588","4.7%","±0.3","62,602","±3,963","3.1%","±0.2","99,715","±5,084","4.8%","±0.2","30,478","±2,605","4.1%","±0.3","237,047","±7,588","9.6%","±0.3","333,825","±7,361","11.5%","±0.3","248,796","±7,276","5.4%","±0.2","321,553","±7,438","13.1%","±0.3","32,372","±2,963","2.4%","±0.2","132,538","±5,685","4.7%","±0.2","19,274","±2,067","3.7%","±0.4","61,577","±3,237","7.3%","±0.4","120,697","±4,719","9.5%","±0.4","44,019","±3,270","6.9%","±0.5","410,462","±8,044","11.3%","±0.2","41,576","±3,454","4.4%","±0.4","2,037,780","±17,921","24.4%","±0.2","230,852","±7,483","4.9%","±0.2","60,758","±4,428","16.1%","±1.2","313,477","±7,782","6.0%","±0.1","68,619","±3,584","3.9%","±0.2","161,727","±6,381","9.0%","±0.4","362,435","±9,171","6.3%","±0.2","39,528","±2,996","8.4%","±0.6","128,495","±6,445","5.5%","±0.3","25,583","±2,258","6.4%","±0.6","149,273","±5,799","5.0%","±0.2","1,020,009","±17,804","9.2%","±0.2","85,240","±4,611","7.7%","±0.4","14,174","±1,764","4.2%","±0.5","286,020","±7,556","8.1%","±0.2","355,029","±9,680","11.3%","±0.3","22,860","±2,219","2.6%","±0.2","203,510","±6,708","7.5%","±0.2","10,432","±1,771","3.7%","±0.6","92,470","±4,190","6.0%","±0.3"
"        Mobile home","300,058","±9,755","13.2%","±0.4","14,675","±1,472","4.6%","±0.5","311,264","±8,857","10.3%","±0.3","157,698","±6,551","11.4%","±0.5","524,604","±9,784","3.7%","±0.1","103,021","±5,259","4.2%","±0.2","13,584","±1,686","0.9%","±0.1","39,342","±2,887","9.0%","±0.7","428","±427","0.1%","±0.1","830,692","±13,930","8.7%","±0.1","377,463","±10,640","8.7%","±0.2","952","±388","0.2%","±0.1","62,654","±3,922","8.5%","±0.5","126,989","±4,886","2.4%","±0.1","142,873","±5,929","4.9%","±0.2","52,923","±3,405","3.8%","±0.2","54,785","±3,498","4.3%","±0.3","235,995","±6,674","11.8%","±0.3","267,311","±7,804","12.9%","±0.4","61,781","±2,570","8.3%","±0.3","33,271","±2,985","1.4%","±0.1","22,911","±2,126","0.8%","±0.1","251,501","±6,256","5.5%","±0.1","81,691","±2,909","3.3%","±0.1","202,667","±7,426","15.2%","±0.6","176,697","±5,633","6.3%","±0.2","51,208","±3,236","9.9%","±0.6","30,959","±2,384","3.7%","±0.3","65,075","±4,142","5.1%","±0.3","39,053","±2,956","6.1%","±0.5","34,021","±2,692","0.9%","±0.1","159,315","±5,425","16.9%","±0.6","186,489","±6,072","2.2%","±0.1","589,967","±13,406","12.6%","±0.3","25,572","±2,157","6.8%","±0.6","192,458","±7,581","3.7%","±0.1","158,706","±4,245","9.1%","±0.2","140,938","±5,800","7.9%","±0.3","220,642","±7,686","3.9%","±0.1","4,873","±1,200","1.0%","±0.3","369,201","±9,771","15.9%","±0.4","34,039","±2,505","8.6%","±0.6","275,046","±6,459","9.2%","±0.2","777,298","±14,463","7.0%","±0.1","35,294","±3,276","3.2%","±0.3","21,446","±1,762","6.4%","±0.5","184,169","±7,260","5.2%","±0.2","197,119","±7,943","6.3%","±0.3","133,459","±6,070","14.9%","±0.7","93,296","±3,830","3.4%","±0.1","35,891","±2,452","12.9%","±0.9","5,866","±1,226","0.4%","±0.1"
"        Boat, RV, van, etc.","3,876","±912","0.2%","±0.1","341","±366","0.1%","±0.1","11,228","±1,758","0.4%","±0.1","3,073","±888","0.2%","±0.1","13,999","±1,848","0.1%","±0.1","1,752","±675","0.1%","±0.1","177","±129","0.0%","±0.1","350","±402","0.1%","±0.1","248","±233","0.1%","±0.1","13,327","±1,867","0.1%","±0.1","3,901","±1,260","0.1%","±0.1","14","±25","0.0%","±0.1","2,135","±878","0.3%","±0.1","1,972","±832","0.0%","±0.1","992","±493","0.0%","±0.1","574","±470","0.0%","±0.1","972","±577","0.1%","±0.1","957","±515","0.0%","±0.1","3,051","±1,195","0.1%","±0.1","504","±300","0.1%","±0.1","795","±422","0.0%","±0.1","365","±298","0.0%","±0.1","969","±380","0.0%","±0.1","931","±348","0.0%","±0.1","1,610","±847","0.1%","±0.1","2,570","±759","0.1%","±0.1","1,028","±761","0.2%","±0.1","150","±110","0.0%","±0.1","1,517","±504","0.1%","±0.1","174","±168","0.0%","±0.1","570","±470","0.0%","±0.1","2,586","±974","0.3%","±0.1","3,008","±1,063","0.0%","±0.1","2,762","±824","0.1%","±0.1","58","±55","0.0%","±0.1","1,061","±489","0.0%","±0.1","3,078","±552","0.2%","±0.1","7,264","±1,755","0.4%","±0.1","1,580","±595","0.0%","±0.1","240","±230","0.1%","±0.1","2,540","±864","0.1%","±0.1","427","±373","0.1%","±0.1","3,179","±1,021","0.1%","±0.1","19,026","±2,565","0.2%","±0.1","664","±413","0.1%","±0.1","17","±29","0.0%","±0.1","1,270","±551","0.0%","±0.1","7,511","±1,403","0.2%","±0.1","579","±415","0.1%","±0.1","801","±333","0.0%","±0.1","406","±346","0.1%","±0.1","0","±228","0.0%","±0.1"
"YEAR STRUCTURE BUILT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total housing units","2,274,711","±284","2,274,711","(X)","318,352","±199","318,352","(X)","3,035,902","±406","3,035,902","(X)","1,380,521","±196","1,380,521","(X)","14,277,867","±1,010","14,277,867","(X)","2,424,128","±610","2,424,128","(X)","1,521,123","±202","1,521,123","(X)","438,659","±190","438,659","(X)","319,579","±105","319,579","(X)","9,547,762","±598","9,547,762","(X)","4,326,266","±415","4,326,266","(X)","546,261","±103","546,261","(X)","735,703","±162","735,703","(X)","5,376,176","±518","5,376,176","(X)","2,903,576","±356","2,903,576","(X)","1,409,568","±354","1,409,568","(X)","1,280,553","±488","1,280,553","(X)","1,995,187","±228","1,995,187","(X)","2,076,136","±286","2,076,136","(X)","746,592","±148","746,592","(X)","2,458,779","±362","2,458,779","(X)","2,915,043","±327","2,915,043","(X)","4,614,552","±605","4,614,552","(X)","2,455,637","±870","2,455,637","(X)","1,332,631","±272","1,332,631","(X)","2,806,296","±623","2,806,296","(X)","515,161","±135","515,161","(X)","845,011","±170","845,011","(X)","1,268,717","±151","1,268,717","(X)","638,112","±117","638,112","(X)","3,628,198","±324","3,628,198","(X)","943,232","±180","943,232","(X)","8,363,847","±866","8,363,847","(X)","4,684,962","±408","4,684,962","(X)","377,661","±359","377,661","(X)","5,217,617","±708","5,217,617","(X)","1,743,073","±299","1,743,073","(X)","1,788,743","±218","1,788,743","(X)","5,713,136","±439","5,713,136","(X)","469,153","±84","469,153","(X)","2,318,291","±259","2,318,291","(X)","397,506","±284","397,506","(X)","2,992,412","±287","2,992,412","(X)","11,101,498","±754","11,101,498","(X)","1,108,739","±227","1,108,739","(X)","337,133","±144","337,133","(X)","3,538,985","±985","3,538,985","(X)","3,148,084","±526","3,148,084","(X)","893,742","±195","893,742","(X)","2,710,718","±598","2,710,718","(X)","278,615","±96","278,615","(X)","1,553,061","±8,459","1,553,061","(X)"
"        Built 2014 or later","80,310","±5,143","3.5%","±0.2","7,195","±1,244","2.3%","±0.4","121,019","±4,840","4.0%","±0.2","60,024","±3,984","4.3%","±0.3","343,448","±9,205","2.4%","±0.1","122,260","±5,371","5.0%","±0.2","24,653","±2,650","1.6%","±0.2","21,732","±2,095","5.0%","±0.5","19,438","±2,081","6.1%","±0.7","408,860","±9,328","4.3%","±0.1","183,877","±7,470","4.3%","±0.2","14,424","±1,912","2.6%","±0.4","41,937","±3,534","5.7%","±0.5","88,075","±4,632","1.6%","±0.1","89,343","±5,797","3.1%","±0.2","48,880","±4,087","3.5%","±0.3","37,167","±3,120","2.9%","±0.2","65,821","±4,287","3.3%","±0.2","79,475","±4,989","3.8%","±0.2","16,543","±2,113","2.2%","±0.3","77,684","±4,386","3.2%","±0.2","66,463","±4,559","2.3%","±0.2","84,623","±3,806","1.8%","±0.1","78,074","±3,557","3.2%","±0.1","41,954","±3,109","3.1%","±0.2","78,674","±4,821","2.8%","±0.2","20,783","±2,320","4.0%","±0.5","29,599","±2,301","3.5%","±0.3","59,883","±3,818","4.7%","±0.3","13,735","±1,692","2.2%","±0.3","78,332","±4,082","2.2%","±0.1","21,662","±2,240","2.3%","±0.2","137,702","±6,226","1.6%","±0.1","219,988","±8,488","4.7%","±0.2","34,919","±3,470","9.2%","±0.9","104,421","±5,497","2.0%","±0.1","72,033","±3,666","4.1%","±0.2","69,549","±4,408","3.9%","±0.2","101,852","±4,184","1.8%","±0.1","4,242","±966","0.9%","±0.2","130,494","±5,805","5.6%","±0.3","17,268","±2,039","4.3%","±0.5","144,997","±5,925","4.8%","±0.2","776,363","±14,543","7.0%","±0.1","75,421","±4,383","6.8%","±0.4","7,547","±1,264","2.2%","±0.4","125,327","±6,227","3.5%","±0.2","149,096","±5,991","4.7%","±0.2","14,065","±2,158","1.6%","±0.2","65,412","±3,054","2.4%","±0.1","8,997","±1,635","3.2%","±0.6","4,174","±985","0.3%","±0.1"
"        Built 2010 to 2013","87,959","±5,024","3.9%","±0.2","10,349","±1,777","3.3%","±0.6","92,314","±4,694","3.0%","±0.2","55,849","±4,095","4.0%","±0.3","248,659","±8,671","1.7%","±0.1","78,367","±4,311","3.2%","±0.2","21,198","±2,683","1.4%","±0.2","16,981","±2,144","3.9%","±0.5","8,777","±1,259","2.7%","±0.4","249,919","±9,834","2.6%","±0.1","124,362","±7,808","2.9%","±0.2","13,987","±1,826","2.6%","±0.3","22,819","±2,724","3.1%","±0.4","77,540","±4,055","1.4%","±0.1","68,738","±4,649","2.4%","±0.2","38,389","±3,906","2.7%","±0.3","35,488","±2,683","2.8%","±0.2","56,831","±3,615","2.8%","±0.2","82,116","±6,101","4.0%","±0.3","18,980","±1,875","2.5%","±0.3","64,899","±4,240","2.6%","±0.2","52,730","±3,588","1.8%","±0.1","59,413","±3,326","1.3%","±0.1","59,096","±3,495","2.4%","±0.1","46,625","±4,045","3.5%","±0.3","67,815","±4,572","2.4%","±0.2","16,288","±1,817","3.2%","±0.4","23,850","±2,125","2.8%","±0.3","42,449","±3,129","3.3%","±0.2","13,209","±1,643","2.1%","±0.3","66,821","±3,664","1.8%","±0.1","21,657","±2,321","2.3%","±0.2","133,667","±5,622","1.6%","±0.1","178,526","±7,219","3.8%","±0.2","27,313","±3,003","7.2%","±0.8","86,913","±4,078","1.7%","±0.1","71,166","±3,387","4.1%","±0.2","39,256","±3,156","2.2%","±0.2","92,658","±4,372","1.6%","±0.1","4,575","±961","1.0%","±0.2","93,235","±5,621","4.0%","±0.2","17,695","±1,998","4.5%","±0.5","101,791","±6,075","3.4%","±0.2","547,254","±13,798","4.9%","±0.1","51,668","±3,183","4.7%","±0.3","7,114","±1,216","2.1%","±0.4","112,030","±6,580","3.2%","±0.2","119,229","±5,377","3.8%","±0.2","17,562","±1,841","2.0%","±0.2","56,445","±3,602","2.1%","±0.1","13,117","±1,761","4.7%","±0.6","15,010","±1,777","1.0%","±0.1"
"        Built 2000 to 2009","342,493","±9,041","15.1%","±0.4","51,075","±2,817","16.0%","±0.9","707,465","±10,345","23.3%","±0.3","217,218","±7,581","15.7%","±0.5","1,553,769","±17,274","10.9%","±0.1","411,996","±8,467","17.0%","±0.3","99,695","±4,321","6.6%","±0.3","70,362","±4,250","16.0%","±1.0","25,260","±2,122","7.9%","±0.7","1,815,421","±20,436","19.0%","±0.2","903,738","±16,454","20.9%","±0.4","69,834","±3,758","12.8%","±0.7","136,851","±6,124","18.6%","±0.8","579,074","±11,338","10.8%","±0.2","350,098","±9,568","12.1%","±0.3","152,255","±5,477","10.8%","±0.4","142,649","±4,739","11.1%","±0.4","282,200","±7,618","14.1%","±0.4","285,972","±9,547","13.8%","±0.5","87,372","±3,391","11.7%","±0.5","278,926","±8,164","11.3%","±0.3","197,627","±6,151","6.8%","±0.2","447,210","±7,533","9.7%","±0.2","329,476","±6,428","13.4%","±0.3","222,560","±8,468","16.7%","±0.6","344,984","±9,288","12.3%","±0.3","75,648","±3,917","14.7%","±0.8","94,368","±3,934","11.2%","±0.5","340,853","±8,148","26.9%","±0.6","71,634","±4,155","11.2%","±0.7","324,910","±8,411","9.0%","±0.2","136,470","±5,108","14.5%","±0.5","495,043","±9,827","5.9%","±0.1","891,433","±15,108","19.0%","±0.3","42,539","±2,968","11.3%","±0.8","482,287","±11,265","9.2%","±0.2","217,115","±5,582","12.5%","±0.3","242,024","±7,514","13.5%","±0.4","447,739","±8,458","7.8%","±0.1","25,689","±2,500","5.5%","±0.5","429,500","±9,973","18.5%","±0.4","53,469","±3,500","13.5%","±0.9","471,556","±10,663","15.8%","±0.4","2,070,959","±21,714","18.7%","±0.2","221,032","±6,037","19.9%","±0.5","35,138","±2,356","10.4%","±0.7","510,565","±11,022","14.4%","±0.3","475,095","±11,615","15.1%","±0.4","100,188","±4,541","11.2%","±0.5","329,317","±6,953","12.1%","±0.3","41,734","±3,152","15.0%","±1.1","186,270","±6,128","12.0%","±0.4"
