"Label (Grouping)","Alabama!!Estimate","Alabama!!Margin of Error","Alabama!!Percent","Alabama!!Percent Margin of Error","Alaska!!Estimate","Alaska!!Margin of Error","Alaska!!Percent","Alaska!!Percent Margin of Error","Arizona!!Estimate","Arizona!!Margin of Error","Arizona!!Percent","Arizona!!Percent Margin of Error","Arkansas!!Estimate","Arkansas!!Margin of Error","Arkansas!!Percent","Arkansas!!Percent Margin of Error","California!!Estimate","California!!Margin of Error","California!!Percent","California!!Percent Margin of Error","Colorado!!Estimate","Colorado!!Margin of Error","Colorado!!Percent","Colorado!!Percent Margin of Error","Connecticut!!Estimate","Connecticut!!Margin of Error","Connecticut!!Percent","Connecticut!!Percent Margin of Error","Delaware!!Estimate","Delaware!!Margin of Error","Delaware!!Percent","Delaware!!Percent Margin of Error","District of Columbia!!Estimate","District of Columbia!!Margin of Error","District of Columbia!!Percent","District of Columbia!!Percent Margin of Error","Florida!!Estimate","Florida!!Margin of Error","Florida!!Percent","Florida!!Percent Margin of Error","Georgia!!Estimate","Georgia!!Margin of Error","Georgia!!Percent","Georgia!!Percent Margin of Error","Hawaii!!Estimate","Hawaii!!Margin of Error","Hawaii!!Percent","Hawaii!!Percent Margin of Error","Idaho!!Estimate","Idaho!!Margin of Error","Idaho!!Percent","Idaho!!Percent Margin of Error","Illinois!!Estimate","Illinois!!Margin of Error","Illinois!!Percent","Illinois!!Percent Margin of Error","Indiana!!Estimate","Indiana!!Margin of Error","Indiana!!Percent","Indiana!!Percent Margin of Error","Iowa!!Estimate","Iowa!!Margin of Error","Iowa!!Percent","Iowa!!Percent Margin of Error","Kansas!!Estimate","Kansas!!Margin of Error","Kansas!!Percent","Kansas!!Percent Margin of Error","Kentucky!!Estimate","Kentucky!!Margin of Error","Kentucky!!Percent","Kentucky!!Percent Margin of Error","Louisiana!!Estimate","Louisiana!!Margin of Error","Louisiana!!Percent","Louisiana!!Percent Margin of Error","Maine!!Estimate","Maine!!Margin of Error","Maine!!Percent","Maine!!Percent Margin of Error","Maryland!!Estimate","Maryland!!Margin of Error","Maryland!!Percent","Maryland!!Percent Margin of Error","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","Michigan!!Estimate","Michigan!!Margin of Error","Michigan!!Percent","Michigan!!Percent Margin of Error","Minnesota!!Estimate","Minnesota!!Margin of Error","Minnesota!!Percent","Minnesota!!Percent Margin of Error","Mississippi!!Estimate","Mississippi!!Margin of Error","Mississippi!!Percent","Mississippi!!Percent Margin of Error","Missouri!!Estimate","Missouri!!Margin of Error","Missouri!!Percent","Missouri!!Percent Margin of Error","Montana!!Estimate","Montana!!Margin of Error","Montana!!Percent","Montana!!Percent Margin of Error","Nebraska!!Estimate","Nebraska!!Margin of Error","Nebraska!!Percent","Nebraska!!Percent Margin of Error","Nevada!!Estimate","Nevada!!Margin of Error","Nevada!!Percent","Nevada!!Percent Margin of Error","New Hampshire!!Estimate","New Hampshire!!Margin of Error","New Hampshire!!Percent","New Hampshire!!Percent Margin of Error","New Jersey!!Estimate","New Jersey!!Margin of Error","New Jersey!!Percent","New Jersey!!Percent Margin of Error","New Mexico!!Estimate","New Mexico!!Margin of Error","New Mexico!!Percent","New Mexico!!Percent Margin of Error","New York!!Estimate","New York!!Margin of Error","New York!!Percent","New York!!Percent Margin of Error","North Carolina!!Estimate","North Carolina!!Margin of Error","North Carolina!!Percent","North Carolina!!Percent Margin of Error","North Dakota!!Estimate","North Dakota!!Margin of Error","North Dakota!!Percent","North Dakota!!Percent Margin of Error","Ohio!!Estimate","Ohio!!Margin of Error","Ohio!!Percent","Ohio!!Percent Margin of Error","Oklahoma!!Estimate","Oklahoma!!Margin of Error","Oklahoma!!Percent","Oklahoma!!Percent Margin of Error","Oregon!!Estimate","Oregon!!Margin of Error","Oregon!!Percent","Oregon!!Percent Margin of Error","Pennsylvania!!Estimate","Pennsylvania!!Margin of Error","Pennsylvania!!Percent","Pennsylvania!!Percent Margin of Error","Rhode Island!!Estimate","Rhode Island!!Margin of Error","Rhode Island!!Percent","Rhode Island!!Percent Margin of Error","South Carolina!!Estimate","South Carolina!!Margin of Error","South Carolina!!Percent","South Carolina!!Percent Margin of Error","South Dakota!!Estimate","South Dakota!!Margin of Error","South Dakota!!Percent","South Dakota!!Percent Margin of Error","Tennessee!!Estimate","Tennessee!!Margin of Error","Tennessee!!Percent","Tennessee!!Percent Margin of Error","Texas!!Estimate","Texas!!Margin of Error","Texas!!Percent","Texas!!Percent Margin of Error","Utah!!Estimate","Utah!!Margin of Error","Utah!!Percent","Utah!!Percent Margin of Error","Vermont!!Estimate","Vermont!!Margin of Error","Vermont!!Percent","Vermont!!Percent Margin of Error","Virginia!!Estimate","Virginia!!Margin of Error","Virginia!!Percent","Virginia!!Percent Margin of Error","Washington!!Estimate","Washington!!Margin of Error","Washington!!Percent","Washington!!Percent Margin of Error","West Virginia!!Estimate","West Virginia!!Margin of Error","West Virginia!!Percent","West Virginia!!Percent Margin of Error","Wisconsin!!Estimate","Wisconsin!!Margin of Error","Wisconsin!!Percent","Wisconsin!!Percent Margin of Error","Wyoming!!Estimate","Wyoming!!Margin of Error","Wyoming!!Percent","Wyoming!!Percent Margin of Error","Puerto Rico!!Estimate","Puerto Rico!!Margin of Error","Puerto Rico!!Percent","Puerto Rico!!Percent Margin of Error"
"        15.0 to 19.9 percent","57,338","±3,232","10.7%","±0.6","5,746","±948","9.8%","±1.5","61,307","±3,676","11.0%","±0.6","33,914","±2,557","10.3%","±0.7","200,748","±5,785","10.1%","±0.3","35,982","±2,739","9.4%","±0.7","36,963","±2,504","13.2%","±0.9","10,883","±1,556","12.7%","±1.7","1,857","±645","7.1%","±2.4","232,955","±7,090","11.4%","±0.3","83,908","±4,789","10.8%","±0.6","7,259","±1,101","8.3%","±1.2","13,060","±1,347","8.9%","±0.9","132,097","±4,834","11.8%","±0.4","60,727","±3,407","10.3%","±0.5","39,899","±3,031","11.6%","±0.8","35,216","±2,587","12.2%","±0.9","51,097","±3,452","11.0%","±0.7","51,388","±4,025","10.0%","±0.7","19,570","±1,780","13.6%","±1.2","39,154","±2,869","10.3%","±0.7","61,303","±3,221","12.7%","±0.6","124,756","±4,402","11.8%","±0.4","55,552","±2,842","11.1%","±0.6","37,560","±3,027","10.5%","±0.8","69,950","±3,365","11.8%","±0.6","12,524","±1,388","10.3%","±1.2","23,230","±1,997","12.1%","±1.0","15,895","±1,561","8.8%","±0.8","19,424","±1,923","16.0%","±1.5","87,949","±4,184","13.6%","±0.6","23,690","±2,393","10.4%","±1.0","175,726","±5,395","11.9%","±0.4","91,056","±4,001","10.2%","±0.4","8,290","±1,045","9.0%","±1.1","132,771","±4,707","12.1%","±0.4","44,506","±2,495","10.7%","±0.6","38,013","±2,758","11.8%","±0.8","164,792","±5,536","12.4%","±0.4","10,003","±1,505","13.0%","±2.0","56,632","±3,371","10.7%","±0.6","11,273","±1,472","11.6%","±1.4","69,689","±3,486","10.5%","±0.5","280,594","±8,347","11.6%","±0.3","15,968","±1,459","8.4%","±0.7","9,223","±1,079","14.7%","±1.7","61,197","±3,703","9.9%","±0.6","60,877","±3,361","11.5%","±0.6","27,423","±2,403","10.3%","±0.9","69,414","±2,977","12.6%","±0.5","5,745","±1,066","8.7%","±1.5","41,310","±2,912","8.7%","±0.6"
"        20.0 to 24.9 percent","34,250","±2,465","6.4%","±0.4","2,950","±719","5.0%","±1.2","29,611","±2,609","5.3%","±0.5","17,679","±1,957","5.3%","±0.6","128,983","±6,125","6.5%","±0.3","20,226","±1,788","5.3%","±0.5","25,340","±2,210","9.1%","±0.8","4,682","±849","5.4%","±1.0","1,947","±720","7.4%","±2.7","150,226","±5,608","7.4%","±0.3","46,733","±3,602","6.0%","±0.5","5,213","±983","6.0%","±1.1","7,847","±1,380","5.3%","±0.9","86,688","±4,361","7.8%","±0.4","33,282","±2,747","5.6%","±0.5","23,320","±2,019","6.8%","±0.6","19,529","±1,780","6.7%","±0.6","28,188","±2,576","6.1%","±0.5","25,530","±2,062","4.9%","±0.4","10,973","±1,328","7.6%","±0.9","24,539","±1,982","6.5%","±0.5","40,946","±2,745","8.5%","±0.6","76,570","±3,704","7.2%","±0.3","32,452","±2,343","6.5%","±0.5","23,128","±2,331","6.4%","±0.7","37,387","±2,292","6.3%","±0.4","7,358","±1,120","6.1%","±0.9","12,796","±1,392","6.7%","±0.7","11,488","±1,648","6.3%","±0.9","10,416","±1,303","8.6%","±1.1","60,847","±3,255","9.4%","±0.5","14,959","±1,760","6.6%","±0.8","110,642","±4,608","7.5%","±0.3","59,103","±3,519","6.6%","±0.4","4,381","±750","4.8%","±0.8","77,098","±3,750","7.0%","±0.3","24,012","±1,497","5.8%","±0.4","23,113","±1,965","7.2%","±0.6","106,000","±3,937","8.0%","±0.3","6,434","±1,362","8.3%","±1.7","30,214","±2,598","5.7%","±0.5","4,862","±832","5.0%","±0.9","41,945","±2,644","6.3%","±0.4","164,960","±7,208","6.8%","±0.3","7,765","±1,121","4.1%","±0.6","5,491","±782","8.7%","±1.3","35,111","±2,960","5.7%","±0.5","34,333","±2,419","6.5%","±0.4","15,575","±1,686","5.8%","±0.6","43,979","±2,169","8.0%","±0.4","4,056","±911","6.1%","±1.3","20,642","±2,025","4.4%","±0.4"
"        25.0 to 29.9 percent","18,538","±1,950","3.4%","±0.3","1,843","±499","3.1%","±0.8","20,321","±2,201","3.6%","±0.4","11,425","±1,652","3.5%","±0.5","86,051","±4,302","4.3%","±0.2","12,652","±1,555","3.3%","±0.4","16,800","±2,086","6.0%","±0.7","2,741","±607","3.2%","±0.7","885","±387","3.4%","±1.4","99,537","±5,201","4.9%","±0.2","32,629","±2,957","4.2%","±0.4","2,768","±620","3.2%","±0.7","4,033","±876","2.7%","±0.6","57,222","±3,223","5.1%","±0.3","19,466","±2,230","3.3%","±0.4","13,655","±1,605","4.0%","±0.5","11,884","±1,382","4.1%","±0.5","16,733","±1,606","3.6%","±0.3","18,780","±2,333","3.6%","±0.4","7,037","±1,261","4.9%","±0.9","15,587","±2,066","4.1%","±0.5","28,871","±2,583","6.0%","±0.5","48,408","±3,057","4.6%","±0.3","18,224","±1,504","3.7%","±0.3","17,116","±2,340","4.8%","±0.7","24,935","±2,507","4.2%","±0.4","4,631","±1,020","3.8%","±0.8","7,850","±1,054","4.1%","±0.5","5,654","±1,121","3.1%","±0.6","8,578","±1,416","7.1%","±1.1","44,281","±3,061","6.8%","±0.5","8,395","±1,765","3.7%","±0.7","77,182","±3,464","5.2%","±0.2","40,987","±2,985","4.6%","±0.3","2,580","±570","2.8%","±0.6","45,538","±2,750","4.1%","±0.3","14,242","±1,387","3.4%","±0.3","14,422","±1,754","4.5%","±0.6","70,270","±3,950","5.3%","±0.3","4,733","±1,059","6.1%","±1.3","19,626","±2,238","3.7%","±0.4","3,690","±697","3.8%","±0.7","24,890","±2,520","3.7%","±0.4","102,498","±5,900","4.2%","±0.2","5,380","±928","2.8%","±0.5","3,217","±683","5.1%","±1.0","24,096","±1,966","3.9%","±0.3","21,214","±2,616","4.0%","±0.5","10,119","±1,498","3.8%","±0.5","25,781","±1,653","4.7%","±0.3","2,868","±745","4.3%","±1.1","17,882","±2,019","3.8%","±0.4"
"        30.0 to 34.9 percent","12,616","±1,516","2.3%","±0.3","1,703","±513","2.9%","±0.8","14,069","±2,182","2.5%","±0.4","7,070","±1,377","2.1%","±0.4","54,193","±3,053","2.7%","±0.2","8,831","±1,364","2.3%","±0.4","11,525","±1,157","4.1%","±0.4","2,439","±979","2.8%","±1.1","600","±354","2.3%","±1.3","67,606","±4,359","3.3%","±0.2","20,587","±2,170","2.6%","±0.3","1,680","±652","1.9%","±0.7","3,024","±969","2.1%","±0.7","37,955","±2,758","3.4%","±0.2","12,409","±1,290","2.1%","±0.2","9,631","±1,241","2.8%","±0.4","7,871","±1,247","2.7%","±0.4","12,168","±1,561","2.6%","±0.3","10,388","±1,807","2.0%","±0.3","3,931","±844","2.7%","±0.6","10,435","±1,185","2.8%","±0.3","20,650","±1,813","4.3%","±0.4","35,044","±2,676","3.3%","±0.2","13,753","±1,582","2.8%","±0.3","9,758","±1,471","2.7%","±0.4","15,433","±1,649","2.6%","±0.3","2,640","±711","2.2%","±0.6","5,149","±834","2.7%","±0.4","4,412","±977","2.4%","±0.5","4,408","±906","3.6%","±0.7","29,859","±2,432","4.6%","±0.4","6,416","±1,273","2.8%","±0.5","53,824","±3,385","3.7%","±0.2","23,937","±2,272","2.7%","±0.3","1,248","±355","1.4%","±0.4","33,168","±2,757","3.0%","±0.2","10,252","±1,141","2.5%","±0.3","11,029","±1,390","3.4%","±0.4","44,831","±2,390","3.4%","±0.2","3,543","±955","4.6%","±1.2","14,179","±1,960","2.7%","±0.4","2,661","±575","2.7%","±0.6","17,409","±2,067","2.6%","±0.3","67,478","±3,706","2.8%","±0.1","4,022","±851","2.1%","±0.4","2,781","±755","4.4%","±1.2","14,403","±1,557","2.3%","±0.3","16,057","±1,816","3.0%","±0.3","7,060","±1,472","2.6%","±0.5","17,713","±1,566","3.2%","±0.3","1,323","±632","2.0%","±1.0","11,440","±1,611","2.4%","±0.3"
"        35.0 percent or more","44,141","±2,951","8.2%","±0.5","5,080","±952","8.7%","±1.6","52,821","±3,347","9.4%","±0.6","24,378","±2,635","7.4%","±0.8","241,562","±6,289","12.2%","±0.3","34,023","±2,906","8.9%","±0.7","44,043","±2,775","15.7%","±0.9","7,022","±1,231","8.2%","±1.3","3,053","±821","11.7%","±3.0","258,932","±7,312","12.7%","±0.3","69,747","±4,210","9.0%","±0.5","8,468","±1,213","9.7%","±1.3","10,395","±1,576","7.1%","±1.1","141,761","±5,954","12.7%","±0.5","41,587","±3,157","7.1%","±0.5","26,453","±2,029","7.7%","±0.6","23,843","±2,119","8.2%","±0.7","40,353","±2,745","8.7%","±0.6","39,923","±3,127","7.7%","±0.6","17,033","±1,754","11.9%","±1.1","42,564","±2,819","11.2%","±0.7","70,712","±3,472","14.7%","±0.7","118,458","±4,745","11.2%","±0.4","43,495","±2,503","8.7%","±0.5","34,983","±2,795","9.8%","±0.8","46,407","±2,801","7.9%","±0.5","12,007","±1,678","9.9%","±1.3","16,115","±1,451","8.4%","±0.7","15,690","±1,832","8.6%","±1.0","17,929","±2,230","14.8%","±1.9","138,320","±4,747","21.3%","±0.7","17,788","±1,798","7.8%","±0.8","239,078","±6,935","16.2%","±0.4","78,402","±3,970","8.7%","±0.4","5,936","±934","6.5%","±1.0","102,073","±4,892","9.3%","±0.4","31,072","±2,272","7.5%","±0.5","34,454","±3,059","10.7%","±0.9","150,871","±5,076","11.4%","±0.4","12,291","±1,638","15.9%","±1.9","47,356","±3,072","9.0%","±0.6","7,645","±1,058","7.9%","±1.1","49,204","±3,144","7.4%","±0.5","228,215","±8,552","9.4%","±0.3","10,678","±1,558","5.6%","±0.8","11,162","±1,209","17.8%","±1.8","51,826","±3,490","8.4%","±0.5","51,960","±3,132","9.8%","±0.6","18,679","±1,988","7.0%","±0.7","60,991","±3,351","11.0%","±0.6","5,914","±1,214","9.0%","±1.8","36,969","±2,707","7.8%","±0.6"
"    Not computed","12,457","±1,869","(X)","(X)","523","±329","(X)","(X)","12,571","±1,473","(X)","(X)","5,955","±1,289","(X)","(X)","29,957","±2,576","(X)","(X)","4,618","±933","(X)","(X)","1,978","±554","(X)","(X)","1,739","±578","(X)","(X)","668","±529","(X)","(X)","44,409","±3,324","(X)","(X)","14,565","±2,335","(X)","(X)","1,273","±548","(X)","(X)","1,457","±554","(X)","(X)","15,399","±1,895","(X)","(X)","7,092","±1,266","(X)","(X)","3,319","±814","(X)","(X)","3,777","±841","(X)","(X)","9,518","±1,586","(X)","(X)","10,467","±1,627","(X)","(X)","1,569","±561","(X)","(X)","3,658","±909","(X)","(X)","5,546","±1,137","(X)","(X)","16,674","±1,459","(X)","(X)","3,934","±544","(X)","(X)","7,626","±1,599","(X)","(X)","7,189","±1,232","(X)","(X)","1,321","±373","(X)","(X)","1,754","±545","(X)","(X)","3,131","±895","(X)","(X)","848","±449","(X)","(X)","6,874","±1,294","(X)","(X)","4,138","±910","(X)","(X)","18,389","±2,242","(X)","(X)","15,321","±2,019","(X)","(X)","906","±398","(X)","(X)","12,116","±1,524","(X)","(X)","6,111","±979","(X)","(X)","3,866","±1,057","(X)","(X)","19,357","±1,968","(X)","(X)","348","±201","(X)","(X)","11,228","±1,466","(X)","(X)","1,414","±631","(X)","(X)","10,611","±1,715","(X)","(X)","33,866","±2,785","(X)","(X)","2,375","±852","(X)","(X)","602","±323","(X)","(X)","7,558","±1,244","(X)","(X)","5,216","±1,155","(X)","(X)","5,174","±1,226","(X)","(X)","4,910","±638","(X)","(X)","551","±268","(X)","(X)","22,607","±2,202","(X)","(X)"
"GROSS RENT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Occupied units paying rent","517,823","±10,478","517,823","(X)","80,663","±3,803","80,663","(X)","878,626","±12,987","878,626","(X)","366,296","±8,448","366,296","(X)","5,814,710","±23,850","5,814,710","(X)","717,127","±10,943","717,127","(X)","457,455","±9,082","457,455","(X)","101,349","±4,825","101,349","(X)","165,747","±4,429","165,747","(X)","2,594,344","±19,409","2,594,344","(X)","1,343,035","±16,441","1,343,035","(X)","183,461","±4,397","183,461","(X)","178,918","±6,143","178,918","(X)","1,606,712","±17,023","1,606,712","(X)","759,055","±10,989","759,055","(X)","341,654","±6,567","341,654","(X)","360,185","±7,382","360,185","(X)","518,068","±9,043","518,068","(X)","554,521","±10,794","554,521","(X)","139,310","±4,904","139,310","(X)","722,470","±11,662","722,470","(X)","947,779","±11,697","947,779","(X)","1,093,611","±14,417","1,093,611","(X)","591,005","±8,759","591,005","(X)","313,437","±8,097","313,437","(X)","756,137","±10,606","756,137","(X)","120,429","±5,252","120,429","(X)","245,609","±5,305","245,609","(X)","464,864","±8,085","464,864","(X)","148,665","±5,071","148,665","(X)","1,135,513","±12,839","1,135,513","(X)","227,499","±6,845","227,499","(X)","3,247,789","±19,458","3,247,789","(X)","1,297,513","±15,499","1,297,513","(X)","108,527","±3,898","108,527","(X)","1,522,518","±15,099","1,522,518","(X)","472,637","±7,618","472,637","(X)","575,832","±10,745","575,832","(X)","1,468,449","±15,057","1,468,449","(X)","165,853","±5,924","165,853","(X)","538,108","±10,971","538,108","(X)","101,969","±3,792","101,969","(X)","822,456","±14,791","822,456","(X)","3,519,323","±23,250","3,519,323","(X)","271,441","±7,526","271,441","(X)","71,809","±3,429","71,809","(X)","1,024,547","±12,464","1,024,547","(X)","999,533","±12,907","999,533","(X)","169,814","±5,894","169,814","(X)","743,037","±10,063","743,037","(X)","64,029","±4,135","64,029","(X)","234,074","±6,431","234,074","(X)"
"        Less than $500","102,387","±4,666","19.8%","±0.8","4,713","±1,035","5.8%","±1.2","68,190","±3,994","7.8%","±0.4","74,585","±3,489","20.4%","±0.9","314,258","±9,115","5.4%","±0.2","50,712","±3,069","7.1%","±0.4","46,897","±2,794","10.3%","±0.6","7,645","±1,061","7.5%","±1.1","20,554","±2,103","12.4%","±1.2","155,320","±5,709","6.0%","±0.2","131,419","±5,861","9.8%","±0.4","12,144","±1,542","6.6%","±0.9","28,090","±2,536","15.7%","±1.3","188,156","±6,648","11.7%","±0.4","107,556","±5,402","14.2%","±0.6","59,317","±3,389","17.4%","±0.9","55,644","±2,917","15.4%","±0.8","113,653","±5,150","21.9%","±0.9","87,448","±4,964","15.8%","±0.8","28,138","±2,521","20.2%","±1.7","58,981","±3,337","8.2%","±0.5","136,442","±5,380","14.4%","±0.6","146,195","±5,335","13.4%","±0.5","86,360","±4,549","14.6%","±0.7","61,476","±4,115","19.6%","±1.3","118,552","±5,837","15.7%","±0.8","23,340","±2,381","19.4%","±1.7","37,035","±2,703","15.1%","±1.1","23,464","±2,292","5.0%","±0.5","13,379","±1,887","9.0%","±1.2","92,591","±4,569","8.2%","±0.4","33,731","±2,558","14.8%","±1.1","367,557","±9,970","11.3%","±0.3","163,627","±6,714","12.6%","±0.5","17,181","±2,074","15.8%","±1.9","244,696","±8,112","16.1%","±0.5","74,589","±3,391","15.8%","±0.7","45,365","±3,283","7.9%","±0.6","200,371","±7,376","13.6%","±0.5","27,058","±2,708","16.3%","±1.5","66,276","±4,589","12.3%","±0.8","25,217","±1,886","24.7%","±1.7","124,403","±5,314","15.1%","±0.6","276,205","±8,725","7.8%","±0.2","21,451","±2,106","7.9%","±0.8","9,616","±1,427","13.4%","±1.8","88,876","±5,418","8.7%","±0.5","74,840","±4,797","7.5%","±0.5","42,515","±3,301","25.0%","±1.7","89,136","±4,700","12.0%","±0.6","7,175","±1,295","11.2%","±1.9","128,910","±4,590","55.1%","±1.5"
"        $500 to $999","295,725","±8,274","57.1%","±1.3","22,236","±2,253","27.6%","±2.6","393,223","±7,733","44.8%","±0.7","234,084","±7,699","63.9%","±1.4","1,218,694","±15,887","21.0%","±0.3","211,538","±6,772","29.5%","±0.9","133,116","±4,359","29.1%","±0.9","38,282","±3,274","37.8%","±2.6","28,649","±2,565","17.3%","±1.4","940,849","±16,292","36.3%","±0.6","635,366","±14,583","47.3%","±0.8","26,345","±1,974","14.4%","±1.0","104,779","±4,708","58.6%","±1.9","696,627","±13,861","43.4%","±0.7","485,609","±9,585","64.0%","±1.0","212,392","±6,023","62.2%","±1.3","203,241","±6,643","56.4%","±1.3","311,287","±8,172","60.1%","±1.1","306,961","±8,419","55.4%","±1.1","71,234","±4,073","51.1%","±2.1","137,009","±5,685","19.0%","±0.7","236,111","±7,256","24.9%","±0.7","630,912","±11,581","57.7%","±0.8","265,102","±6,615","44.9%","±0.9","187,540","±7,205","59.8%","±1.6","448,089","±9,999","59.3%","±1.0","67,661","±3,617","56.2%","±1.9","145,978","±5,214","59.4%","±1.6","207,700","±6,496","44.7%","±1.2","57,568","±3,892","38.7%","±2.3","232,730","±6,618","20.5%","±0.6","125,471","±5,824","55.2%","±1.9","871,956","±14,491","26.8%","±0.4","716,365","±13,453","55.2%","±0.8","64,867","±3,848","59.8%","±2.6","930,565","±14,106","61.1%","±0.7","293,509","±7,100","62.1%","±1.0","235,675","±7,537","40.9%","±1.1","713,930","±11,658","48.6%","±0.7","65,492","±4,083","39.5%","±2.0","301,081","±7,469","56.0%","±1.1","59,717","±3,189","58.6%","±2.3","452,615","±12,565","55.0%","±1.0","1,650,982","±20,098","46.9%","±0.5","127,954","±5,576","47.1%","±1.5","32,041","±2,461","44.6%","±2.6","319,244","±8,354","31.2%","±0.7","328,700","±9,633","32.9%","±0.8","100,198","±4,614","59.0%","±1.9","462,354","±9,125","62.2%","±0.9","34,421","±3,114","53.8%","±3.8","90,074","±4,385","38.5%","±1.5"
"        $1,000 to $1,499","96,568","±5,406","18.6%","±0.9","29,892","±2,414","37.1%","±2.4","301,219","±8,503","34.3%","±0.8","48,075","±4,249","13.1%","±1.1","1,808,230","±16,877","31.1%","±0.3","256,697","±8,616","35.8%","±1.0","176,317","±7,346","38.5%","±1.2","39,513","±3,345","39.0%","±2.5","43,887","±3,254","26.5%","±1.9","970,567","±15,136","37.4%","±0.6","431,081","±11,892","32.1%","±0.8","55,061","±3,342","30.0%","±1.5","37,174","±3,688","20.8%","±1.8","448,077","±10,139","27.9%","±0.6","135,952","±5,937","17.9%","±0.8","54,059","±3,290","15.8%","±0.9","77,874","±4,970","21.6%","±1.3","77,054","±4,461","14.9%","±0.8","122,496","±5,814","22.1%","±0.9","30,374","±2,859","21.8%","±1.9","265,941","±7,678","36.8%","±0.9","267,924","±7,549","28.3%","±0.7","242,336","±7,289","22.2%","±0.6","158,860","±5,473","26.9%","±0.8","53,318","±3,839","17.0%","±1.1","154,539","±7,146","20.4%","±0.9","23,948","±2,384","19.9%","±1.8","49,303","±3,388","20.1%","±1.3","173,875","±6,942","37.4%","±1.3","53,046","±3,609","35.7%","±2.0","458,507","±9,982","40.4%","±0.7","54,393","±4,366","23.9%","±1.7","931,536","±13,534","28.7%","±0.4","327,099","±9,781","25.2%","±0.7","18,597","±2,307","17.1%","±2.0","274,380","±8,478","18.0%","±0.5","82,949","±3,623","17.6%","±0.7","192,114","±7,088","33.4%","±1.0","387,353","±8,755","26.4%","±0.5","52,604","±3,632","31.7%","±2.0","128,306","±6,381","23.8%","±1.0","13,182","±1,868","12.9%","±1.7","185,936","±8,088","22.6%","±1.0","1,087,249","±17,878","30.9%","±0.5","85,292","±4,890","31.4%","±1.7","21,498","±1,885","29.9%","±2.5","303,557","±8,908","29.6%","±0.8","320,619","±6,933","32.1%","±0.7","21,579","±2,500","12.7%","±1.4","153,071","±5,941","20.6%","±0.8","15,910","±2,562","24.8%","±3.5","11,123","±2,019","4.8%","±0.8"
"        $1,500 to $1,999","17,613","±2,201","3.4%","±0.4","14,362","±1,979","17.8%","±2.2","80,093","±4,914","9.1%","±0.5","6,586","±1,232","1.8%","±0.3","1,252,782","±15,586","21.5%","±0.3","140,470","±5,584","19.6%","±0.7","67,642","±4,290","14.8%","±0.9","12,069","±1,562","11.9%","±1.5","30,320","±2,672","18.3%","±1.5","358,569","±11,393","13.8%","±0.4","107,276","±6,988","8.0%","±0.5","34,669","±2,984","18.9%","±1.5","5,642","±1,996","3.2%","±1.1","176,866","±7,534","11.0%","±0.5","21,693","±2,929","2.9%","±0.4","10,868","±1,588","3.2%","±0.5","16,513","±1,990","4.6%","±0.5","11,652","±1,811","2.2%","±0.4","27,598","±3,172","5.0%","±0.6","6,805","±1,389","4.9%","±1.0","166,447","±7,175","23.0%","±0.8","175,040","±7,462","18.5%","±0.7","51,351","±3,780","4.7%","±0.3","57,437","±3,967","9.7%","±0.7","7,817","±1,765","2.5%","±0.6","25,374","±2,415","3.4%","±0.3","4,024","±1,227","3.3%","±1.0","9,376","±1,650","3.8%","±0.7","44,103","±3,540","9.5%","±0.7","18,984","±2,379","12.8%","±1.5","211,750","±7,831","18.6%","±0.7","10,970","±1,625","4.8%","±0.7","549,035","±10,903","16.9%","±0.3","66,468","±4,648","5.1%","±0.4","5,564","±1,464","5.1%","±1.4","50,045","±3,447","3.3%","±0.2","15,956","±2,186","3.4%","±0.5","70,220","±4,682","12.2%","±0.8","108,321","±5,471","7.4%","±0.4","14,648","±2,092","8.8%","±1.2","30,477","±2,903","5.7%","±0.5","2,509","±692","2.5%","±0.7","42,167","±3,778","5.1%","±0.4","366,651","±11,189","10.4%","±0.3","28,471","±2,801","10.5%","±0.9","5,940","±1,142","8.3%","±1.6","188,569","±7,977","18.4%","±0.7","174,355","±7,366","17.4%","±0.7","4,189","±1,054","2.5%","±0.6","26,660","±2,199","3.6%","±0.3","5,353","±1,231","8.4%","±1.8","2,840","±1,028","1.2%","±0.4"
